S NO.	COMPANY NAME	COMPANY CATEGORY
9314	LOHIA POLYESTER LIMITED	CAT B
9315	LOHIA STARLINGER LIMITED	CAT B
9316	LOKMAT NEWSPAPERS LIMITED	CAT B
9317	LOMBARDINI SRI	CAT B
9318	LONDON FORFAITING (I) LIMITED	CAT B
9319	LONDON METALS AND COMMODITIES	CAT B
9320	LONGS DRUG STORES	CAT B
9321	LORD KRISHNA BANK LIMITED	CAT B
9322	LORDS DISTILLERY LIMITED	CAT B
9323	LOTTE INDIA CORPORATION LIMITED	CAT B
9324	LOUIS DREYFUS INDIA LIMITED	CAT B
9325	LOWE'S	CAT B
9326	LTM LIMITED	CAT B
9327	LTV	CAT B
9328	LUBRIZOL INDIA	CAT B
9329	LUCAS INDIAN SERVICE LIMITED	CAT B
9330	LUCID COLLOIDS LIMITED	CAT B
9331	LUMAX GHSP INDUSTRIES LIMITED	CAT B
9332	LUXOR PARKER	CAT B
9333	LUXOR WRITING INSTRUMENTS LIMITED	CAT B
9334	LV TRADING INDIA PRIVATE LIMITED	CAT B
9335	LYKA HETERO HEALTHCARE LIMITED	CAT B
9336	LYKA LABS LIMITED	CAT B
9337	LYONDELL CHEMICAL	CAT B
9338	LYONNAISE DES EAUX	CAT B
9339	M & M MACHINE CRAFT PRIVATE LIMITED	CAT B
9340	M B INDUSTRIES LIMITED	CAT B
9341	M C G B	CAT B
9342	M C INTERNATIONAL INDIA LIMITED	CAT B
9343	M G BROTHERS AUTOMOBILES LIMITED	CAT B
9344	M G F AUTOMOBILES LIMITED	CAT B
9345	M H MILLS AND INDS LIMITED	CAT B
9346	M K ELECTRIC INDIA LIMITED	CAT B
9347	M M FORGINGS	CAT B
9348	M M FORGINGS LIMITED	CAT B
9349	M N DASTUR AND CO LIMITED	CAT B
9350	M P C SECURITIES LIMITED	CAT B
9351	M P CARBIDE & CHEM. LIMITED.	CAT B
9352	M P GLYCHEM IND	CAT B
9353	M P L CARS LIMITED	CAT B
9354	M P TELELINKS LIMITED	CAT B
9355	M S L INDUSTRIES LIMITED	CAT B
9356	M S P SPICES LIMITED	CAT B
9357	M S T C LIMITED	CAT B
9358	M T Z POLYFILMS LIMITED	CAT B
9359	MA FOI MANAGEMENT CONSULTANTS LIMITED	CAT B
9360	MAC CHARLES	CAT B
9361	MACAWBER BEEKAY PRIVATE LIMITED 	CAT B
9362	MACHINE TOOLS (I) LIMITED	CAT B
9363	MACHINO PLASTICS LIMITED	CAT B
9364	MACHINO-BASELL INDIA LIMITED	CAT B
9365	MACMET INDIA LIMITED	CAT B
9366	MADALSA INTERNATIONAL LIMITED	CAT B
9367	MADHUCON PROJECTS	CAT B
9368	MADHUCON PROJECTS LIMITED	CAT B
9369	MADHUKANT BUSINESS GROUP LIMITED	CAT B
9370	MADHYA PRADESH GLYCHEM INDS LIMITED	CAT B
9371	MADISON COMMUNICATIONS	CAT B
9372	MADRAS ALUMINIUM	CAT B
9373	MADRAS ALUMINIUM CO	CAT B
9374	MADRAS SPINNERS LIMITED	CAT B
9375	MADRAS STOCK EXCHANGE	CAT B
9376	MAFATLAL BURLINGTON INDS	CAT B
9377	MAFATLAL CONSULTANCY SER (I) LIMITED	CAT B
9378	MAFATLAL DYES AND CHEMICALS LIMITED	CAT B
9379	MAFATLAL FABRICS PRIVATE LIMITED	CAT B
9380	MAFATLAL GAGALBHAI GROUP	CAT B
9381	MAGAN INDUSTRIES LIMITED	CAT B
9382	MAGIC TRADE	CAT B
9383	POONAWALLA FINCORP LIMITED	CAT B
9384	MAGNUM INTERMEDIATES LIMITED	CAT B
9385	MAHA RASHTRA APEX CORPN LIMITED	CAT B
9386	MAHAAN FOODS LIMITED	CAT B
9387	MAHAAN PROTEINS LIMITED	CAT B
9388	MAHAJAN INDUSTRIES LIMITED	CAT B
9389	MAHANAGAR GAS LIMITED	CAT B
9390	MAHANAGAR TELEPHONE NIGAM LIMITED	CAT B
9391	MAHARASHTRA AGRO-INDS DEVP CORPN LIMITED	CAT B
9392	MAHARASHTRA DISTILLERIES LIMITED	CAT B
9393	MAHARASHTRA ELEKTRO	CAT B
9394	MAHARASHTRA ELEKTROSMELT LIMITED	CAT B
9395	MAHARASHTRA EXPLOSIVES LIMITED	CAT B
9396	MAHARASHTRA HYBRID SEEDS CO LIMITED	CAT B
9397	MAHARASHTRA INSECTICIDES LIMITED.	CAT B
9398	MAHARASHTRA SCOOTERS LIMITED	CAT B
9399	MAHARASHTRA SEAMLESS	CAT B
9400	MAHARASHTRA SEAMLESS LIMITED	CAT B
9401	MAHARASHTRA SMALL SCALE INDS DEVP CORPN LIMITED	CAT B
9402	MAHARASHTRA STATE ELECTRICITY BOARD	CAT B
9403	MAHASHIAN DI HATTI LIMITED	CAT B
9404	MAHESH SAHAKARI BANK LIMITED	CAT B
9405	MAHINDRA  AND MAHINDRA CONTECH LIMI	CAT B
9406	MAHINDRA & MAHINDRA FINACIAL SERVIC	CAT B
9407	MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED	CAT B
9408	MAHINDRA APPLIED SYSTEMS TECH LIMITED	CAT B
9409	MAHINDRA ASHTECH LIMITED	CAT B
9410	MAHINDRA AUTO SPECIALITIES LIMITED	CAT B
9411	MAHINDRA BRITISH TELE LT	CAT B
9412	MAHINDRA CONSTRUCTIONS	CAT B
9413	MAHINDRA DEFENCE SYSTEMS	CAT B
9414	MAHINDRA ENGINEERING AND CHEMICAL PRODUCTS LIMITED	CAT B
9415	MAHINDRA FORD INDIA LIMI	CAT B
9416	MAHINDRA GESCO DEVLOP	CAT B
9417	MAHINDRA HOLIDAY & RESORT INDIA	CAT B
9418	MAHINDRA INTERTRADE LIMITED	CAT B
9419	MAHINDRA NETWORK SERVICES	CAT B
9420	MAHINDRA REALTY &INFRASTRU	CAT B
9421	MAHINDRA SHUBHLABH SERVICES LIMITED	CAT B
9422	MAHINDRA SINTERED PRODUCTS LIMITED	CAT B
9423	MAIKAAL FIBRES LIMITED	CAT B
9424	MAITHAN ALLOYS LIMITED	CAT B
9425	MAITHAN CERAMIC LIMITED	CAT B
9426	MAJESTIC AUTO	CAT B
9427	MAJESTIC AUTO LIMITED	CAT B
9428	MAKERS LABORATORIES LIMITED.	CAT B
9429	MALABAR CEMENTS LIMITED	CAT B
9430	MALAYSIAN AIRLINES	CAT B
9431	MALHOTRA SHAVING PRODUCTS LIMITED	CAT B
9432	MALLCOM	CAT B
9433	MALWA COTTON SPG	CAT B
9434	MALWA COTTON SPINNING MILLS LIMITED	CAT B
9435	MALWA INDUSTRIES LIMITED	CAT B
9436	MAN ALUMINIUM LIMITED	CAT B
9437	MAN B & W	CAT B
9438	MANAKSIA CROWNS LIMITED	CAT B
9439	MANAKSIA LIMITED	CAT B
9440	MANALI PETROCHEMICAL LIMITED	CAT B
9441	MANDHANA BORNEMANN INDUSTRIES	CAT B
9442	MANDHANA EXPORS INDS LIMITED	CAT B
9443	MANDOVI PELLETS LIMITED	CAT B
9444	MANEESH PHARAMACEUTICALS LIMITED	CAT B
9445	MANGALAM CEMENT	CAT B
9446	MANGALAM CEMENT LIMITED	CAT B
9447	MANGALAM DRUGS AND ORGANICS LIMITED	CAT B
9448	MANGALAM TIMBER PRODUCTS LIMITED	CAT B
9449	MANGALORE CHEM	CAT B
9450	MANGALORE CHEMICALS AND FERTILIZERS LIMITED	CAT B
9451	MANGALORE REFINERY AND PETROCHEMICALS LIMITED	CAT B
9452	MANGANESE ORE INDIA LIMITED	CAT B
9453	MANIPAL CONTROL DATA ELECTRONIC COM	CAT B
9454	MANIYAR PLASTIC	CAT B
9455	MANJUSHREE PLANTATIONS LIMITED	CAT B
9456	MANNESMANN	CAT B
9457	MANSAR BOTTLE	CAT B
9458	MANSINGHKA EXIM LIMITED	CAT B
9459	MANSURPUR SUGAR MILLS LIMITED	CAT B
9460	MANTORA AGRO INDS LIMITED	CAT B
9461	MANTORA OIL PRODUCTS LIMITED	CAT B
9462	MANUGRAPH INDIA	CAT B
9463	MANUGRAPH INDIA LIMITED	CAT B
9464	MANUGRAPH INDUSTRIES LIMITED	CAT B
9465	MARAL OVERSEAS	CAT B
9466	MARAL OVERSEAS LIMITED	CAT B
9467	MARDIA LEASING & FINCL SER	CAT B
9468	MARGADARSI CHIT FUND LIMITED	CAT B
9469	MARGRA INDUSTRIES LIMITED	CAT B
9470	MARINE CARGO CO LIMITED	CAT B
9471	MARIS SPINNERS LIMITED	CAT B
9472	MARK AUTO INDUSTRIES LIMITED	CAT B
9473	MARK EXHAUST SYSTEMS LIMITED	CAT B
9474	MARRIOTT INTERNATIONAL	CAT B
9475	MARSH AND MCLENNAN	CAT B
9476	MARSH INDIA INSURANCE BROKERS PRIVATE LIMITED	CAT B
9477	MARSHALL CORPORATION LIMITED	CAT B
9478	MARSHALS' POWER & TELECOM LIMITED	CAT B
9479	MARUTI COUNTRYWIDE	CAT B
9480	MARVEL HOUSEWARE PRIVATE LIMITED	CAT B
9481	MARVEL VINYLS LIMITED	CAT B
9482	MAS ENTERPRISES LIMITED	CAT B
9483	MASCO	CAT B
9484	MASHREQ BANK	CAT B
9485	MASMEIJER AROMATICS I LIMITED	CAT B
9486	MASS MUTUAL LIFE INSURANCE	CAT B
9487	MASSACHUSEITS MUTUAL LIFE INSURANC	CAT B
9488	MATANGI INDUSTRIES	CAT B
9489	MATH QUOTIENT SERVICES PVT. LIMITED.	CAT B
9490	MATHRUBHUMI PRINTING AND PUBLISHING CO LIMITED	CAT B
9491	MATSUSHITA ELECTRIC INDL	CAT B
9492	MATSUSHITA ELECTRIC WORKS	CAT B
9493	MATSUSHITA LAKHANPAL	CAT B
9494	MATSUSHITA LAKHANPAL BATTERY INDIA LIMITED	CAT B
9495	PANASONIC AVC NETWORKS INDIA CO. LIMITED.	CAT B
9496	MATSUSHITA W M IND LIMITED	CAT B
9497	MATTEL	CAT B
9498	MAURIA UDYOG LIMITED	CAT B
9499	MAX GB LIMITED	CAT B
9500	MAX HEALTHCARE INSTITUTE LIMITED	CAT B
9501	MAX HEALTHSTAFF INTL LIMITED	CAT B
9502	MAXWELL INDUSTRIES	CAT B
9503	MAXWORTH COUNTRY (I) LIMITED	CAT B
9504	MAXWORTH INTERNATIONAL LIMITED	CAT B
9505	MAY DEPARTMENT STORES	CAT B
9506	MAYA ENTERTAINMENT	CAT B
9507	MAYA SPINNERS LIMITED	CAT B
9508	MAYAR I LIMITED	CAT B
9509	MAYFAIR INTERNATIONAL	CAT B
9510	MAYTAG	CAT B
9511	MAYTAS INFRA LIMITED	CAT B
9512	MAYUR DYECHEM INT LIMITED	CAT B
9513	MAYUR INDUSTRIES LIMITED	CAT B
9514	MAYUR UNIQUOTERS LIMITED	CAT B
9515	MAZAGON DOCK LIMITED	CAT B
9516	MAZDA CONTROLS LIMITED.	CAT B
9517	MBNA	CAT B
9518	MCI COMMUNICATIONS	CAT B
9519	MCM SERVICES PRIVATE LIMITED	CAT B
9520	MCM WORLDWIDE PVT. LIMITED.	CAT B
9521	MCMILLAN INDIA LIMITED	CAT B
9522	MCNALLY BHARAT	CAT B
9523	MCNALLY BHARAT ENGG	CAT B
9524	MCNALLY BHARAT ENGG CO LIMITED	CAT B
9525	MCS LIMITED	CAT B
9526	MDS SWITCHGEAR LIMITED	CAT B
9527	MEAD	CAT B
9528	MECHANICAL ENGG RESEARCH & DEV.ORGN	CAT B
9529	MECON LIMITED	CAT B
9530	MECORDS INDIA LIMITED	CAT B
9531	MEDI CAPS	CAT B
9532	MEDIA TRANSASIA	CAT B
9533	MEDIA VIDEO LIMITED.	CAT B
9534	MEDICORP	CAT B
9535	MEDINOVA DIAGNOSTIC SERVICES LIMITED	CAT B
9536	MEDISPAN LIMITED	CAT B
9537	MEDITERRANEAN SHIPPING COMPANY	CAT B
9538	MEDSAVEHEALTH CARE LIMITED	CAT B
9539	MEERA RESCUE	CAT B
9540	MEGA MEDITEX LIMITED	CAT B
9541	MEGAVISA ENGG & PETROCHEM	CAT B
9542	MEGHMANI ORGANICS LIMITED	CAT B
9543	MEHTA SULFIT	CAT B
9544	MEHUL INTERNATIONAL LIMITED	CAT B
9545	MEINHARDT (SINGAPORE) PTE LIMITED	CAT B
9546	MEL STAR	CAT B
9547	MELLON FINANCIAL CORP	CAT B
9548	MELROSE TRADING CO LIMITED	CAT B
9549	MELTRON	CAT B
9550	MENARINI RAUNAQ PHARMA LIMITED	CAT B
9551	MENON BEARINGS LIMITED	CAT B
9552	MENON PISTONS	CAT B
9553	MENON PISTONS LIMITED	CAT B
9554	MENTHA AND ALLIED PRODUCTS LIMITED	CAT B
9555	MERBANC INDIA LIMITED	CAT B
9556	MERCANTILE & INDUSTRIAL DEV CO LIMITED	CAT B
9557	MERCANTILE CREDIT	CAT B
9558	MERCATOR LINES	CAT B
9559	MERIDIAN INDUSTRIES LIMITED	CAT B
9560	MERIND LIMITED	CAT B
9561	MERINO PANEL PRODUCTS LIMITED	CAT B
9562	MERISEL	CAT B
9563	MERITOR AUTOMOTIVE	CAT B
9564	MERITOR H V S INDIA LIMITED	CAT B
9565	METAL COATINGS INDIA LIMITED	CAT B
9566	METAL ONE CORPORATION	CAT B
9567	METAL POWDER CO LIMITED	CAT B
9568	METALLGESELLSCHAFT	CAT B
9569	METALLURGICAL AND ENGG CONSULTANTS INDIA LIMITED	CAT B
9570	METALMAN INDUSTRIES LIMITED	CAT B
9571	METALMAN PIPE MFG.CO.LTD	CAT B
9572	METHODEX SYSTEMS LIMITED	CAT B
9573	METRO APPLIANCES LIMITED	CAT B
9574	METRO CASH & CARRY INDIA PRIVATE LIMITED	CAT B
9575	METRO DAIRY LIMITED	CAT B
9576	METRO GARMENTS LIMITED	CAT B
9577	METRO HOLDING	CAT B
9578	METRO TYRES LIMITED	CAT B
9579	METROPOLIS GAS	CAT B
9580	METROPOLITAN BANK & TRUST CO,MANILA	CAT B
9581	METROPOLITAN LIFE	CAT B
9582	METROPOLITAN TRADERS LIMITED	CAT B
9583	METROPOLITAN TRANSPORT CORPN (CHENNAI DIVN-II) LIMITED	CAT B
9584	METTALURGICAL & ENGINEERING CONSULT	CAT B
9585	METTLER TOLEDO	CAT B
9586	METZELER AUTOMOTIVE PROFILES INDIA PRIVATE LIMITED	CAT B
9587	MEWAT ZINC	CAT B
9588	MEYER ORGANICS LIMITED	CAT B
9589	MGF INDIA LIMITED (MOTOR & GENERAL FIN)	CAT B
9590	MICA TRADING CORPN. OF INDIA LIMITED.	CAT B
9591	MICRO ABRASIVES INDIA LT	CAT B
9592	MICRO FORGE INDIA LIMITED.	CAT B
9593	MICRO INKS	CAT B
9594	MICROAGE	CAT B
9595	MICROLAND LIMITED	CAT B
9596	MICRO-PACK LIMITED	CAT B
9597	MICROSYNTH FABRICS INDIA LIMITED	CAT B
9598	MICROTEK INTERNATIONAL LIMITED	CAT B
9599	MICROTEX INDIA LIMITED	CAT B
9600	MICROWAVE COMMUNICATIONS L	CAT B
9601	MIDAMERICAN ENERGY HOLDINGS	CAT B
9602	MIDEX OVERSEAS LIMITED	CAT B
9603	MIDLAND INDUSTRIES LIMITED	CAT B
9604	MIDLAND RUBBER & PRODUCE CO	CAT B
9605	MIGROS	CAT B
9606	MIL INDUSTRIES LIMITED	CAT B
9607	MILK SPECIALITIES LIMITED	CAT B
9608	MILKFOOD	CAT B
9609	MILKFOOD LIMITED	CAT B
9610	MILLENNIUM ALCOBEV	CAT B
9611	MILLENNIUM PLAZA LIMITED	CAT B
9612	MILTON PLASTICS LIMITED	CAT B
9613	MIMEC INDIA LIMITED	CAT B
9614	MINCORE RESOURCES LIMITED	CAT B
9615	MINDA SWITCH AUTO LIMITED	CAT B
9616	MINDA WIRE LINKS PRIVATE LIMITED	CAT B
9617	MINERAL EXPLORATION CORPN LIMITED	CAT B
9618	MINERAL EXPLORATION CORPORATION LIMITED	CAT B
9619	MINERVA HOLDING PRIVATE LIMITED	CAT B
9620	MINEX METALLURGICAL CO LIMITED	CAT B
9621	MINICAR INDIA LIMITED	CAT B
9622	MINING AND ALLIED MACHINERY CORPORA	CAT B
9623	MINNESOTA MINING AND MFG	CAT B
9624	MIRANDA TOOLS	CAT B
9625	MITSU LIMITED	CAT B
9626	MITSUBHISHI HEAVY IND	CAT B
9627	MITSUBISHI CORPORATION	CAT B
9628	MITSUBISHI MATERIALS	CAT B
9629	MITSUBISHI TRUST & BANKING	CAT B
9630	MITSUI BABCOCK ENERGY LIMITED	CAT B
9631	MITSUI COMPANY LIMITED	CAT B
9632	MITSUI FUDOSAN	CAT B
9633	MITSUI KENSETSU INDIA LIMITED	CAT B
9634	MITSUI MARINE & FIRE INS	CAT B
9635	MITSUI OSK LINES (MOL)	CAT B
9636	MMTC LIMITED	CAT B
9637	MOBIL	CAT B
9638	MODE	CAT B
9639	MODERN FIBOTEX INDIA LIMITED	CAT B
9640	MODERN MILLS LIMITED	CAT B
9641	MODERN SYNTEX (I) LIMITED	CAT B
9642	MODI ALCATEL	CAT B
9643	MODI ALKALIES AND CHEMICALS LIMITED	CAT B
9644	MODI CEMENT LIMITED	CAT B
9645	MODI ENTERTAINMENT LIMITED	CAT B
9646	MODI ENTERTAINMENT NETWORKS LIMITED	CAT B
9647	MODI GBC LIMITED	CAT B
9648	MODI HOOVER INTERNATIONAL	CAT B
9649	MODI INDUSTRIES LIMITED	CAT B
9650	MODI MIRRLEES BLACKSTONE	CAT B
9651	MODI MUNDIPHARMA LIMITED	CAT B
9652	MODI RUBBER LIMITED	CAT B
9653	MODI SPG.& WVG.MILLS CO.	CAT B
9654	MODI TELSTRA	CAT B
9655	MODI TELEFIBRES LIMITED	CAT B
9656	MODICARE LIMITED	CAT B
9657	MODICOMM	CAT B
9658	MODICORP PRIVATE LIMITED	CAT B
9659	MODILINE TRAVEL SERVICE PV LIMITED	CAT B
9660	MOHAN BREWERIES AND DISTILLEIRIES LIMITED	CAT B
9661	MOHAN ROCKY SPRINGWATER BREWERIES LIMITED	CAT B
9662	MOHAWK INDUSTRIES	CAT B
9663	MOHINDRA FAS	CAT B
9664	MOKSH EVENTS	CAT B
9665	MOKUL INTERNATIONAL LIMITED	CAT B
9666	MOLEX INDIA LIMITED	CAT B
9667	MONALISA MULTIPLAST LIMITED.	CAT B
9668	MONICA ELECTRONICS LIMITED	CAT B
9669	MONTARI INDUSTRIES LIMITED	CAT B
9670	MONTEDISON	CAT B
9671	MOOG  MOTION CONTROLS PVT  LIMITED	CAT B
9672	MOON BEAM INDS LIMITED	CAT B
9673	MOON BEVERAGES LIMITED	CAT B
9674	MORARJEE GOCULDAS SPG & WVG	CAT B
9675	MORARJEE GOCULDAS SPG AND WVG CO LIMITED	CAT B
9676	MOREPAN HOTEL	CAT B
9677	MORIIC INDIA LIMITED	CAT B
9678	MORRIS ELECTRONICS LIMITED	CAT B
9679	MOTILAL OSWAL SECURITIES LIMITED	CAT B
9680	MOUNT SHIVALIK INDS LIMITED	CAT B
9681	MOZAMBIQUE HIGH COMMISSION	CAT B
9682	MPHASIS B F L LIMITED	CAT B
9683	MSA INDIA LIMITED	CAT B
9684	MSTC LIMITED	CAT B
9685	MTS GROUP	CAT B
9686	MUKAT PIPES LIMITED	CAT B
9687	MUKERIAN PAPERS LIMITED	CAT B
9688	MUKESH INDUSTRIES LIMITED	CAT B
9689	MUKTA ARTS	CAT B
9690	MUKUND FLEXPACK LIMITED	CAT B
9691	MULAY BROTHERS LIMITED	CAT B
9692	MULLER AND PHIPPS INDIA LIMITED	CAT B
9693	MULTI ARC INDIA LIMITED	CAT B
9694	MULTIMEDIA FRONTIERS LIMITED	CAT B
9695	MULTIMETALS LIMITED	CAT B
9696	MULTIVISTA GLOBAL PRIVATE LIMITED	CAT B
9697	MUNCHENER RUCK	CAT B
9698	MUNIS FORGE	CAT B
9699	MUNJAL SHOWA LIMITED	CAT B
9700	MUNOTH HIRE	CAT B
9701	MUNOTH INVESTMENTS LIMITED	CAT B
9702	MURLI AGRO PROD	CAT B
9703	MURLI AGRO PRODUCTS LIMITED	CAT B
9704	MURUDESHAWAR CERAMICS	CAT B
9705	MURUDESHWAR CERAMICS LIMITED	CAT B
9706	MURUGAPPA MORGAN THERMAL	CAT B
9707	MUSIC BROADCAST(P) LIMITED	CAT B
9708	MUSIC WORLD	CAT B
9709	MUTUAL INDUSTRIES LIMITED	CAT B
9710	MUTUAL MECAPLAST LIMITED	CAT B
9711	MUTUAL OF OMAHA INSURANCE	CAT B
9712	MVS ENGINEERING LIMITED	CAT B
9713	MY HOME CEMENT INDS LIMITED	CAT B
9714	MYCAL	CAT B
9715	MYSORE BREWERIES LIMITED	CAT B
9716	MYSORE KIRLOSKAR LIMITED	CAT B
9717	MYSORE LAMP WORKS LIMITED	CAT B
9718	MYSORE PAPER MILLS	CAT B
9719	MYSORE PAPER MILLS LIMITED	CAT B
9720	MYSORE PETRO CHEMICALS LIMITED	CAT B
9721	MYSORE SALES INTERNATIONAL LIMITED	CAT B
9722	MYSORE SUGAR CO LIMITED	CAT B
9723	N C L INDUSTRIES LIMITED	CAT B
9724	N C S GAYATRI SUGARS LIMITED	CAT B
9725	N G E F LIMITED	CAT B
9726	N K INDUSTRIES LIMITED	CAT B
9727	N M ROTHSCHILD	CAT B
9728	N R AGARWAL IND	CAT B
9729	N R AGARWAL INDS LIMITED	CAT B
9730	N S GUZDER AND CO LIMITED	CAT B
9731	N W C TEA CO LIMITED	CAT B
9732	NABISCO GROUP HOLDINGS	CAT B
9733	NACHMO KNITEX LIMITED	CAT B
9734	NAFFAR CHANDRA JUTE MILLS LIMITED	CAT B
9735	NAGA LIMITED	CAT B
9736	NAGARJUNA AGRICHEM	CAT B
9737	NAGARJUNA AGRICHEM LIMITED	CAT B
9738	NCC LIMITED	CAT B
9739	NAHAR FIBRES	CAT B
9740	NAPINO AUTO AND ELECTRONICS LIMITED	CAT B
9741	NARIMAN POINT CHEM INDS LT	CAT B
9742	NARMADA CEMENT CO LIMITED	CAT B
9743	NARMADA CHEMATUR PETRO	CAT B
9744	NARMADA CHEMATUR PETROCHEMICALS LIMITED	CAT B
9745	NASH FINCH	CAT B
9746	NASSCOM	CAT B
9747	NATCO PHARMA	CAT B
9748	NATCO PHARMA LIMITED	CAT B
9749	NATH SEEDS LIMITED	CAT B
9750	NATIONAL BANK FOR AGRICULTURAL AND RURAL DEVELOPMENT	CAT B
9751	NATIONAL BANK OF ABU DHABI	CAT B
9752	NATIONAL BANK OF MALAWI	CAT B
9753	NATIONAL CITY CORP	CAT B
9754	NATIONAL COMMERCIAL BANK	CAT B
9755	NATIONAL DAIRY DEVP BOARD	CAT B
9756	NATIONAL DEVELOPMENT BANK	CAT B
9757	NATIONAL ENGINEERING INDS LIMITED	CAT B
9758	NATIONAL FILM DEVP CORPN LIMITED	CAT B
9759	NATIONAL GENERAL INDUSTRIES LIMITED	CAT B
9760	NATIONAL GEOPHYSICAL RESEARCH INSTI	CAT B
9761	NATIONAL HIGHWAY AUTHORITY OF INDIA	CAT B
9762	NATIONAL HYDRO ELECTRIC POWER CORPORATION	CAT B
9763	NATIONAL INDUSTRIAL CORPN LIMITED	CAT B
9764	NATIONAL INS CO LIMITED	CAT B
9765	NATIONAL INSTRUMENTS	CAT B
9766	NATIONAL JUTE MFRS CORPN LIMITED	CAT B
9767	NATIONAL ORGANIC CHEMICAL INDS LIMITED	CAT B
9768	NATIONAL PEROXIDE LIMITED	CAT B
9769	NATIONAL PLYWOOD INDS LIMITED	CAT B
9770	NATIONAL SECURITIES DEPOSITORY LIMITED	CAT B
9771	NATIONAL SEMICONDUCTOR	CAT B
9772	NATIONAL STOCK EXCH LIMITED	CAT B
9773	NATIONAL THERMAL POWER CORPORATION	CAT B
9774	NATIONAL WESTMINSTER BANK	CAT B
9775	NATIONSBANK CORPORATION	CAT B
9776	NATIONWIDE INSURANCE ENTERPRISE	CAT B
9777	NATRAJ PROTEINS	CAT B
9778	NATRAJ PROTEINS LIMITED	CAT B
9779	NATURA HUE CHEM LIMITED	CAT B
9780	NATVAR PARIKH INDS LIMITED	CAT B
9781	NAV BHARAT VANIJYA LIMITED	CAT B
9782	NAV MAHARASHTRA CHAKAN OIL MILLS LIMITED	CAT B
9783	NAVA BHARAT FERRO	CAT B
9784	NAVA BHARAT VENTURES LIMITED	CAT B
9785	NAVARTIS	CAT B
9786	NAVAYUGA ENGINEERING COMPANY LIMITED.	CAT B
9787	NAVCOM INDUSTRIES LIMITED	CAT B
9788	NAVEEN PROJECTS LIMITED	CAT B
9789	NAVIN FLUORINE INDUSTRIES	CAT B
9790	NAVIN FLUORINE INT’L	CAT B
9791	NAVINON LIMITED	CAT B
9792	NAVISTAR INTERNATIONAL	CAT B
9793	NAVJIVAN ROLLER FLOUR AND PULSE MILLS LIMITED	CAT B
9794	NCH INDIA LIMITED	CAT B
9795	NCL INDUSTRIES LIMITED	CAT B
9796	NCS GAYATRI SUGARS LIMITED	CAT B
9797	NEBCO EVANS	CAT B
9798	NECTAR LIFESCIENCES LIMITED	CAT B
9799	NEEL METAL PRODUCTS LIMITED	CAT B
9800	NEELACHAL ISPAT NIGAM LIMITED.	CAT B
9801	NEEMAN MED.INST.FOR CLINICAL INVEST	CAT B
9802	VESTASWIND TECHNOLOGY PRIVATE LIMITED	CAT B
9803	NEHRU PLACE HOTELS LIMITED	CAT B
9804	NELCAST LIMITED	CAT B
9805	NELITO SYSTEMS LIMITED URG	CAT B
9806	NEO SACK LIMITED.	CAT B
9807	NEOGEM	CAT B
9808	NEPA LIMITED	CAT B
9809	NEPTUNE EXPLORATION AND INDS LIMITED	CAT B
9810	NESTOR PHARMACEUTICALS LIMITED	CAT B
9811	NETHERLANDS  EMBASSY	CAT B
9812	NETLON INDIA	CAT B
9813	NETSCAPE COMMUNICATIONS	CAT B
9814	NETWORK SALES LIMITED	CAT B
9815	NEULAND LABORATORIES LIMITED	CAT B
9816	NEULAND LABS	CAT B
9817	NEUTRAL GLASS AND ALLIED INDS LIMITED	CAT B
9818	NEW CENTURY ENERGIES	CAT B
9819	NEW CORP	CAT B
9820	NEW DELHI TELEVISION LIMITED	CAT B
9821	NEW ERA FASHIONS LIMITED	CAT B
9822	NEW HOLLAND TRACTORS INDIA LIMITED	CAT B
9823	NEW HOLLAND TRACTORS INDIA LIMITED.	CAT B
9824	NEW INDIA ASSURANCE CO LIMITED	CAT B
9825	NEW STANDARD ENGINEERING CO. LIMITED	CAT B
9826	NEW YORK TIMES	CAT B
9827	NEW ZEALAND HIGH COMMISION	CAT B
9828	NEWAGE ELECTRICAL LIMITED	CAT B
9829	NEWELL RUBBERMAID GLOBAL SOURCING ASIA LIMITED	CAT B
9830	NEWGEN SOFTWARE TECHNOLOGIES LIMITED	CAT B
9831	NEWS TELEVISION	CAT B
9832	NEWTON ENGG. & CONST CO.,BARODA	CAT B
9833	NEXTEL COMMUNICATIONS	CAT B
9834	NEYVELI LIGNITE CORPORATION LIMITED	CAT B
9835	NEZONE TUBES LIMITED	CAT B
9836	NGP INDUSTRIES LIMITED	CAT B
9837	NHAVA SHEVA INTERNATIONAL CONTAINER TERMINAL LIMITED	CAT B
9838	 NHB Ball & Roller LIMITED	CAT B
9839	NICCO CORPN LIMITED	CAT B
9840	NICCO PARKS & RESORTS LIMITED.	CAT B
9841	NICCO UCO ALLIANCE CREDIT LIMITED	CAT B
9842	NIIT CATS	CAT B
9843	NIKHIL FOOTWEARS LIMITED	CAT B
9844	NILA BAUART ENGINEERING LIMITED	CAT B
9845	NILE LIMITED	CAT B
9846	NILGIRI DAIRY FARM LIMITED	CAT B
9847	NIPPON CREDIT BANK	CAT B
9848	NIPPON DANTAI LIFE INSURANCE	CAT B
9849	NIPPON OIL	CAT B
9850	NIPPON PAPER INDS	CAT B
9851	NIPPON TELEGRAPH	CAT B
