S NO.	COMPANY NAME	COMPANY CATEGORY
275	ICICI BANK LIMITED	Super CAT A
276	ICICI HOME FINANCE COMPANY LIMITED	Super CAT A
277	ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED	Super CAT A
278	ICICI PRUDENTIAL ASSET MANAGEMENT COMPANY LIMITED	Super CAT A
279	ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED	Super CAT A
280	ICICI SECURITIES LIMITED	Super CAT A
281	IDEMITSU LUBE INDIA PRIVATE LIMITED	Super CAT A
282	IDFC BANK LIMITED	Super CAT A
283	IDFC FIRST BANK LIMITED	Super CAT A
284	IIFL FACILITIES SERVICES LTD	Super CAT A
285	IIFL HOLDINGS LIMITED	Super CAT A
286	IIFL HOME FINANCE LIMITED	Super CAT A
287	IIFL WEALTH FINANCE LIMITED	Super CAT A
288	IIFL WEALTH MANAGEMENT LIMITED	Super CAT A
289	INDIA INFOLINE FINANCE LIMITED	Super CAT A
290	INDIA INFOLINE HOUSING FINANCE LIMITED	Super CAT A
291	INDIA INFRASTRUCTURE FINANCE COMPANY LIMITED	Super CAT A
292	INDIA MOTOR PARTS & ACCESSORIES LIMITED	Super CAT A
293	INDIA SME ASSET RECONSTRUCTION COMPANY LIMITED	Super CAT A
294	INDIABULLS COMMERCIAL CREDIT LIMITED	Super CAT A
295	INDIABULLS CONSUMER FINANCE LIMITED	Super CAT A
296	INDIABULLS HOUSING FINANCE LIMITED	Super CAT A
297	INDIAN CLEARING CORPORATION LIMITED	Super CAT A
298	INDIAN OIL CORPN. LIMITED	Super CAT A
299	INDIAN RED CROSS SOCIETY	Super CAT A
300	INDIANOIL PETRONAS PRIVATE LIMITED	Super CAT A
301	INDRAPRASTHA GAS LIMITED	Super CAT A
302	INDRAPRASTHA MEDICAL CORPORATION LIMITED	Super CAT A
303	INDUCTOTHERM INDIA PRIVATE LIMITED	Super CAT A
304	INDUS TOWERS LIMITED	Super CAT A
305	INDUSIND BANK LTD.	Super CAT A
306	INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED	Super CAT A
307	INEOS STYROLUTION INDIA LIMITED	Super CAT A
308	INFOSYS LIMITED	Super CAT A
309	INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LIMITED	Super CAT A
310	INGERSOLL-RAND (INDIA) LIMITED	Super CAT A
311	IN-GROUP DEVELOPERS LLP	Super CAT A
312	INOX AIR PRODUCTS PRIVATE LIMITED	Super CAT A
313	INOXPA INDIA PRIVATE LIMITED	Super CAT A
314	Intas pharmaceuticals limited	Super CAT A
315	INTEL TECHNOLOGY INDIA PRIVATE LIMITED	Super CAT A
316	International finance Corporation	Super CAT A
317	International Labour Organization	Super CAT A
318	INTERNATIONAL PAPER APPM LIMITED	Super CAT A
319	INTERNATIONAL TRACTORS LIMITED	Super CAT A
320	International travel house limited	Super CAT A
321	IPCA LABORATORIES LIMITED	Super CAT A
322	IRCON INTERNATIONAL LIMITED	Super CAT A
323	ISGEC HEAVY ENGINEERING LIMITED	Super CAT A
324	ISGEC HITACHI ZOSEN LIMITED	Super CAT A
325	ITC INFOTECH INDIA LIMITED	Super CAT A
326	ITC LIMITED	Super CAT A
327	J b chemicals and pharmaceuticals limited	Super CAT A
328	J P MORGAN INDIA PRIVATE LIMITED	Super CAT A
329	J P MORGAN SERVICES INDIA PRIVATE LIMITED	Super CAT A
330	Jammu and kashmir bank limited	Super CAT A
331	JAMNAGAR UTILITIES & POWER PRIVATE LIMITED	Super CAT A
332	JAPAN AIR LINES CO.LTD	Super CAT A
333	JARDINE MATHESON LIMITED	Super CAT A
334	JINDAL SAW LIMITED	Super CAT A
335	JK LAKSHMI CEMENT LIMITED	Super CAT A
336	JK TYRE & INDUSTRIES LIMITED	Super CAT A
337	JM FINANCIAL INSTITUTIONAL SECURITIES LIMITED	Super CAT A
338	JM FINANCIAL PRODUCTS LIMITED	Super CAT A
339	Jm financial services limited	Super CAT A
340	JOHN DEERE INDIA PRIVATE LIMITED	Super CAT A
341	JOHNSON & JOHNSON PRIVATE LIMITED	Super CAT A
342	JOHNSON CONTROLS (INDIA) PRIVATE LIMITED	Super CAT A
343	JTEKT INDIA LIMITED	Super CAT A
344	JYOTHY LABS LIMITED	Super CAT A
345	KAJARIA CERAMICS LIMITED	Super CAT A
346	KALPATARU POWER TRANSMISSION LIMITED	Super CAT A
347	KANSAI NEROLAC PAINTS LIMITED	Super CAT A
348	KIRLOSKAR INDUSTRIES LIMITED	Super CAT A
349	KOCH BUSINESS SOLUTIONS INDIA PRIVATE LIMITED	Super CAT A
350	KOCHI HOLDINGS PRIVATE LIMITED	Super CAT A
351	KOOKMIN BANK	Super CAT A
352	Kotak Investment Advisors Limited	Super CAT A
353	KOTAK MAHINDRA BANK LIMITED	Super CAT A
354	KOTAK MAHINDRA INVESTMENTS LIMITED	Super CAT A
355	Kotak mahindra prime limited	Super CAT A
356	KOTAK SECURITIES LIMITED	Super CAT A
357	KPMG ADVISORY SERVICES PRIVATE LIMITED	Super CAT A
358	KPMG GLOBAL SERVICES PRIVATE LIMITED	Super CAT A
359	KPMG RESOURCE CENTRE PRIVATE LIMITED	Super CAT A
360	KRIDAY REALTY PRIVATE LIMITED	Super CAT A
361	KSB LIMITED	Super CAT A
362	L and T MHPS BOILERS PRIVATE LIMITED	Super CAT A
363	L and T SARGENT and LUNDY LIMITED	Super CAT A
364	L G ELECTRONICS INDIA PRIVATE LIMITED	Super CAT A
365	L&T HOUSING FINANCE LIMITED	Super CAT A
366	L&T INFRASTRUCTURE DEVELOPMENT PROJECTS LIMITED	Super CAT A
367	L&T INFRASTRUCTURE FINANCE COMPANY LIMITED	Super CAT A
368	L&T METRO RAIL (HYDERABAD) LIMITED	Super CAT A
369	L&T TECHNOLOGY SERVICES LIMITED	Super CAT A
370	L&T VALVES LIMITED	Super CAT A
371	LAKSHMI MACHINE WORKS LIMITED	Super CAT A
372	LANDESBANK BADEN - WURTTEMBERG	Super CAT A
373	LARSEN & TOUBRO INFOTECH LIMITED	Super CAT A
374	Larsen and toubro limited	Super CAT A
375	LENOVO (INDIA) PRIVATE LIMITED	Super CAT A
376	LIC HOUSING FINANCE LTD	Super CAT A
377	LIC MUTUAL FUND ASSET MANAGEMENT LIMITED	Super CAT A
378	Life style international private limited	Super CAT A
379	LINDE ENGINEERING INDIA PRIVATE LIMITED	Super CAT A
380	LINDE INDIA LIMITED	Super CAT A
381	LOCKHEED MARTIN INDIA PRIVATE LIMITED	Super CAT A
382	LOUIS DREYFUS COMPANY INDIA PRIVATE LIMITED	Super CAT A
383	LUCAS INDIAN SERVICE LIMITED	Super CAT A
384	LUCAS TVS LIMITED	Super CAT A
385	LUFTHANSA GERMAN AIRLINES	Super CAT A
386	LUKOIL BENELUX B.V.	Super CAT A
387	LUMINOUS POWER TECHNOLOGIES PRIVATE LIMITED	Super CAT A
388	LUPIN LIMITED	Super CAT A
389	MAHANAGAR GAS LIMITED	Super CAT A
390	MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED	Super CAT A
391	MAHINDRA AND MAHINDRA LIMITED	Super CAT A
392	MAHINDRA INTERTRADE LIMITED	Super CAT A
393	MAHINDRA LOGISTICS LIMITED	Super CAT A
394	MAHINDRA RURAL HOUSING FINANCE LIMITED	Super CAT A
395	MAHINDRA VEHICLE MANUFACTURERS LIMITED	Super CAT A
396	MANGALAM CEMENT LTD	Super CAT A
397	MANGALORE REFINERY AND PETROCHEMICALS LIMITED	Super CAT A
398	MARICO LIMITED	Super CAT A
399	MARUTI SUZUKI INDIA LIMITED	Super CAT A
400	MAS FINANCIAL SERVICES LIMITED	Super CAT A
401	Mazagon Dock Shipbuilders Limited	Super CAT A
402	MCKINSEY & COMPANY INDIA LLP	Super CAT A
403	MCLEOD RUSSEL INDIA LIMITED	Super CAT A
404	MERCEDES-BENZ INDIA PRIVATE LIMITED	Super CAT A
405	METRO BRANDS LIMITED	Super CAT A
406	Metro shoes ltd	Super CAT A
407	MICROSOFT CORPORATION (INDIA) PVT LTD	Super CAT A
408	MICROSOFT GLOBAL SERVICES CENTER (INDIA) PRIVATE LIMITED	Super CAT A
409	MICROSOFT INDIA (R&D) PRIVATE LIMITED	Super CAT A
410	MINDTREE LIMITED	Super CAT A
411	MITSUBISHI CHEMICAL INDIA PRIVATE LIMITED	Super CAT A
412	MITSUBISHI HEAVY INDUSTRIES INDIA PRECISION TOOLS LIMITED	Super CAT A
413	MITSUI & COMPANY LIMITED	Super CAT A
414	MITSUI SUMITOMO INSURANCE CO.LTD.	Super CAT A
415	MODULAR MINING SYSTEMS INDIA PRIVATE LIMITED	Super CAT A
416	MONDELEZ INDIA FOODS PRIVATE LIMITED	Super CAT A
417	MORGAN STANLEY INDIA CAPITAL PRIVATE LIMITED	Super CAT A
418	MOTHER DAIRY FRUIT AND VEGETABLE PRIVATE LIMITED	Super CAT A
419	MOTILAL OSWAL FINANCIAL SERVICES LTD	Super CAT A
420	MPHASIS LIMITED	Super CAT A
421	MRF LIMITED	Super CAT A
422	MSV INTERNATIONAL INC	Super CAT A
423	MTNLSTPI IT SERVICES LIMITED.	Super CAT A
424	MUMBAI SEZ LIMITED	Super CAT A
425	MUNJAL SHOWA LIMITED	Super CAT A
426	MUSIC BROADCAST Limited	Super CAT A
427	MUSIC BROADCAST LTD	Super CAT A
428	Muthoot homefin (india) limited	Super CAT A
429	MYLAN LABORATORIES LIMITED	Super CAT A
430	NATIONAL ALUMINIUM CO LTD	Super CAT A
431	NATIONAL ENGINEERING INDUSTRIES LIMITED	Super CAT A
432	NATIONAL FERTILIZERS LIMITED	Super CAT A
433	NATIONAL SECURITIES CLEARING CORPORATION LIMITED	Super CAT A
434	NATIONAL SEEDS CORPORATION LIMITED	Super CAT A
435	NATIONAL STOCK EXCHANGE OF INDIA LTD.	Super CAT A
436	NAVI MUMBAI SEZ PRIVATE LIMITED	Super CAT A
437	NAVNEET EDUCATION LIMITED	Super CAT A
438	NESTLE INDIA LIMITED	Super CAT A
439	NETWORK18 MEDIA & INVESTMENTS LIMITED	Super CAT A
440	NEW CONSTELLATION ENERGY PRIVATE LIMITED	Super CAT A
441	NHPC LIMITED	Super CAT A
442	NIIT TECHNOLOGIES LIMITED	Super CAT A
443	NIPPON EXPRESS (INDIA) PRIVATE LIMITED	Super CAT A
444	NIRMA LIMITED	Super CAT A
445	NISSAN MOTOR INDIA PRIVATE LIMITED	Super CAT A
446	NLC INDIA LIMITED	Super CAT A
447	NORSK HYDRO ASA	Super CAT A
