S NO.	COMPANY NAME	COMPANY CATEGORY
15624	FBA CONSULTING INDIA PRIVATE LIMITED	CAT D
15625	FCA ENGINEERING INDIA PRIVATE LIMITED	CAT D
15626	FCBULKA ADVERTISING PRIVATE LIMITED	CAT D
15627	FCI GBS INDIA PRIVATE LIMITED	CAT D
15628	FCM TRAVEL SOLUTIONS (INDIA) PRIVATE LIMITED	CAT D
15629	FCML DISTRIBUTORS PRIVATE LIMITED	CAT D
15630	FCML PROJECTS PRIVATE LIMITED	CAT D
15631	FCSONDHI AND CO. INDIA PRIVATE LIMITED	CAT D
15632	FE GLOBAL TECHNOLOGY SERVICES PRIVATE LIMITED	CAT D
15633	FEATHERLITE OFFICE SYSTEMS PRIVATE LIMITED	CAT D
15634	FEATHERSOFT INFO SOLUTIONS PRIVATE LIMITED	CAT D
15635	FEC INDIA PRIVATE LIMITED	CAT D
15636	FEDBY INFORMATION SERVICES PRIVATE LIMITED	CAT D
15637	FEDERAL - MOGUL IGNITION PRODUCTS INDIA LIMITED	CAT D
15638	FEDERAL BRANDS LIMITED	CAT D
15639	FEDERAL MOGUL ANAND BEARINGS INDIA LIMITED	CAT D
15640	FEDERAL MOGUL ANAND SEALINGS INDIA LIMITED	CAT D
15641	FEDERAL MOGUL POWERTRAIN SOLUTIONS INDIA PRIVATE LIMITED	CAT D
15642	FEDERATION OF INDIAN CHAMBER OF COMMERCE AND INDUSTRY	CAT D
15643	FEDEX TRADE NETWORKS TRANSPORT & BROKERAGE PRIVATE LIMITED	CAT D
15644	FEDORA SEA FOODS PRIVATE LIMITED	CAT D
15645	FEEDBACK INFRA PRIVATE LIMITED	CAT D
15646	FEELWELL GARMENTS AND ACCESSORIES PRIVATE LIMITED	CAT D
15647	FEI CARGO LTD.	CAT D
15648	FEIN POWER TOOLS INDIA PRIVATE LIMITED	CAT D
15649	FELDER UK LIMITED	CAT D
15650	FELDER WOODWORKING MACHINES PRIVATE LIMITED	CAT D
15651	FELGUERA GRUAS INDIA PRIVATE LIMITED	CAT D
15652	FELSOMAT INDIA PRIVATE LIMITED	CAT D
15653	FEM CONSTRUCTIONS  INDIA  PRIVATE LIMITED	CAT D
15654	FENESTRA PHARMACEUTICALS PRIVATE LIMITED	CAT D
15655	FENNER CONVEYOR BELTING PRIVATE LIMITED	CAT D
15656	FENO PLAST LIMITED	CAT D
15657	FENWAL INDIA PRIVATE LIMITED	CAT D
15658	FERMAT MACHINERY PRIVATE LIMITED	CAT D
15659	FERNHILL HOTELS PRIVATE LIMITED	CAT D
15660	FERNS N PETALS PRIVATE LIMITED	CAT D
15661	FEROLITE JOINTINGS LIMITED.	CAT D
15662	FERRA AEROSPACE PRIVATE LIMITED	CAT D
15663	FERRAGAMO RETAIL INDIA PRIVATE LIMITED	CAT D
15664	FERRETERRO INDIA PRIVATE LIMITED	CAT D
15665	FERRING PHARMACEUTICALS PRIVATE LIMITED	CAT D
15666	FERRING THERAPEUTICS PRIVATE LIMITED	CAT D
15667	FERRO SCRAP NIGAM LIMITED	CAT D
15668	FERROCARE MACHINES PRIVATE LIMITED	CAT D
15669	FERRUM TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
15670	FERTIPLANT ENGINEERING COMPANY PRIVATE LIMITED	CAT D
15671	FERVENT BUILDERS AND DEVELOPERS PRIVATE LIMITED	CAT D
15672	FEV INDIA PRIVATE LIMITED	CAT D
15673	FFAB CREATTIONS PRIVATE LIMITED	CAT D
15674	FHD CONSULTANTS PRIVATE LIMITED	CAT D
15675	FIAT INTERNATIONAL SPA	CAT D
15676	FIBA NEW FIELD GAS TECHNOLOGY PRODUCTS PRIVATE LIMITED	CAT D
15677	FIBCOM INDIA LIMITED	CAT D
15678	FIBER OPTIKA TECHNOLOGIES PRIVATE LIMITED	CAT D
15679	FIBER PLUS INDUSTIES LTD.	CAT D
15680	FIBERLINK SOFTWARE PRIVATE LIMITED	CAT D
15681	FIBERWEB INDIA LIMITED	CAT D
15682	FIBREX CONSTRUCTION CHEMICALS PRIVATE LIMITED	CAT D
15683	FIBRO INDIA STANDARD PARTS PRIVATE LIMITED	CAT D
15684	FIBROFLEX (INDIA) PRIVATE LIMITED	CAT D
15685	FIBROPLAST MARINE PRIVATE LIMITED	CAT D
15686	FICHTNER CONSULTING ENGINEERS INDIA PRIVATE LIMITED	CAT D
15687	FICUS MERCANTILE LIMITED	CAT D
15688	FICUS PAX PRIVATE LIMITED	CAT D
15689	FICUS TELECOM PRIVATE LIMITED	CAT D
15690	FIDEL SOFTECH PRIVATE LIMITED	CAT D
15691	FIDELIO INDIA PRIVATE LIMITED	CAT D
15692	FIDELIS CORPORATE SOLUTIONS PRIVATE LIMITED	CAT D
15693	FIDELIS GLOBAL SERVICES PRIVATE LIMITED	CAT D
15694	FIDELIS MANAGEMENT CONSULTANT PRIVATE LIMITED	CAT D
15695	FIDELITY ENTERPRISES PRIVATE LIMITED	CAT D
15696	FIDELITY LIFE SCIENCES PRIVATE LIMITED	CAT D
15697	FIDELITY MANAGEMENT AND SERVICES PRIVATE LIMITED	CAT D
15698	FIDERE FACILITIES MANAGEMENT PRIVATE LIMITED	CAT D
15699	FIDESTA LOGISTICS PRIVATE LIMITED	CAT D
15700	FIDUCIAL INSURANCE BROKERS INDIA PRIVATE LIMITED	CAT D
15701	FIETA SALES & SERVICES LIMITED	CAT D
15702	FIFTH ESTATE COMMUNICATIONS PRIVATE LIMITED	CAT D
15703	FIFTH GEAR VENTURE LIMITED	CAT D
15704	FIFTH GENERATION TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
15705	FIGHTING FOUR SECURITY SERVICES PRIVATE LIMITED	CAT D
15706	FIH INDIA DEVELOPER PRIVATE LIMITED	CAT D
15707	FIH INDIA PRIVATE LIMITED	CAT D
15708	FIL RESEARCH INDIA PRIVATE LIMITED	CAT D
15709	FIL SEP EQUIPMENTS PRIVATE LIMITED	CAT D
15710	FILM FARM INDIA PRIVATE LIMITED	CAT D
15711	FILMLAB (I) PRIVATE LIMITED	CAT D
15712	FILTER CONCEPT PRIVATE LIMITED	CAT D
15713	FILTRA CONSULTANTS AND ENGINEERS LIMITED	CAT D
15714	FILTREX TECHNOLOGIES PRIVATE LIMITED	CAT D
15715	FILTRUM AUTOCOMP PRIVATE LIMITED	CAT D
15716	FILTRUM POLYMERS PRIVATE LIMITED	CAT D
15717	FILTRUM TOOLS AND COMPONENTS PRIVATE LIMITED	CAT D
15718	FIN TRESTLE PRIVATE LIMITED	CAT D
15719	FINACUS SOLUTIONS PRIVATE LIMITED	CAT D
15720	FINANCIAL OBJECTS SOFTWARE (INDIA) PRIVATE LIMITED	CAT D
15721	FINATEL TECHNOLOGIES PRIVATE LIMITED	CAT D
15722	FINBIZ CROSSBORDER CONSULTING PRIVATE LIMITED	CAT D
15723	FINCO TRADERS INDIA PRIVATE LIMITED	CAT D
15724	FINDABILITY SCIENCES PRIVATE LIMITED	CAT D
15725	FINDOC INVESTMART PRIVATE LIMITED	CAT D
15726	FINE BIO-SCIENCE PRIVATE LIMITED	CAT D
15727	FINE EQUIPMENTS (INDIA) PRIVATE LIMITED	CAT D
15728	FINE JEWELLERY MANUFACTURING LIMITED	CAT D
15729	FINE OPTICS PRIVATE LIMITED	CAT D
15730	FINE SPAVY ASSOCIATES & ENGINEERS PVT. LTD.	CAT D
15731	FINE SUPPORT SERVICES PRIVATE LIMITED	CAT D
15732	FINE TOOLS (INDIA) PRIVATE LIMITED	CAT D
15733	FINEARC SYSTEMS PRIVATE LIMITED	CAT D
15734	FINECONS PRIVATE LIMITED	CAT D
15735	FINECURE PHARMACEUTICALS LIMITED	CAT D
15736	FINEDGE INDIA PRIVATE LIMITED	CAT D
15737	FINEPAC STRUCTURES PRIVATE LIMITED	CAT D
15738	FINESSE FASHIONS PVT.LTD	CAT D
15739	FINESSE INTERNATIONAL DESIGN PRIVATE LIMITED	CAT D
15740	FINESSE ITLABS PRIVATE LIMITED	CAT D
15741	FINESTAR JEWELLERY AND DIAMONDS PRIVATE LIMITED	CAT D
15742	FINGERPRINTS FASHIONS PRIVATE LIMITED	CAT D
15743	FINGROWTH CO OPERATIVE BANK LIMITED	CAT D
15744	FINIQ CONSULTING INDIA PRIVATE LIMITED	CAT D
15745	FINISAR TECHNOLOGY INDIA PRIVATE LIMITED	CAT D
15746	FINITE 4 ENGINEERING CONSULTANCY SERVICES PRIVATE LIMITED	CAT D
15747	FINITIATIVES LEARNING INDIA PRIVATE LIMITED	CAT D
15748	FINLOGIC TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
15749	FINNEW SOLUTIONS PRIVATE LIMITED	CAT D
15750	FINOLEX J-POWER SYSTEMS PRIVATE LIMITED	CAT D
15751	FINOR PIPLAJ CHEMICALS LIMITED	CAT D
15752	FINORION PHARMA INDIA PRIVATE LIMITED	CAT D
15753	FINOSO PHARMA PRIVATE LIMITED	CAT D
15754	FINOTEX FIBRECAST PRIVATE LIMITED	CAT D
15755	FINOUX SOLUTIONS PRIVATE LIMITED	CAT D
15756	FINPOWER AIRCON SYSTEMS PRIVATE LIMITED	CAT D
15757	FINSALL NETWORK PRIVATE LIMITED	CAT D
15758	FINSERVE SHARED SERVICES LIMITED	CAT D
15759	FINSOL CONSULTANCY PRIVATE LIMITED	CAT D
15760	FINTELLIX SOLUTIONS PRIVATE LIMITED	CAT D
15761	FIORA SERVICES LIMITED	CAT D
15762	FIORANO SOFTWARE TECHNOLOGIES PRIVATE LIMITED	CAT D
15763	FIORI CREATIONS PRIVATE LIMITED	CAT D
15764	FIRE BALL SECURITAS AND CONSULTANTS PRIVATE LIMITED	CAT D
15765	FIRE LUXUR DEVELOPERS PRIVATE LIMITED	CAT D
15766	FIRE SCAN TECHNOLOGIES PRIVATE LIMITED	CAT D
15767	FIREBELLY PROPERTIES LIMITED	CAT D
15768	FIREEYE CYBERSECURITY PRIVATE LIMITED	CAT D
15769	FIREFLY MARKET RESEARCH INDIA PRIVATE LIMITED	CAT D
15770	FIREFLY NETWORKS LIMITED	CAT D
15771	FIREFOX BIKES PRIVATE LIMITED	CAT D
15772	FIRESTAR INTERNATIONAL PRIVATE LIMITED	CAT D
15773	FIRESTONE TVS PRIVATE LIMITED	CAT D
15774	FIRESTORM ELECTRONICS CORPORATION PRIVATE LIMITED	CAT D
15775	FIRETECH REFRACTORIES PRIVATE LIMITED	CAT D
15776	FIRETIDE NETWORKS PRIVATE LIMITED	CAT D
15777	FIRST ADVANTAGE PRIVATE LIMITED	CAT D
15778	FIRST AVENUE REAL ESTATE PRIVATE LIMITED	CAT D
15779	FIRST BLUE HOME FINANCE LIMITED	CAT D
15780	FIRST CARBON TECHNOLOGIES PRIVATE LIMITED	CAT D
15781	FIRST CARS PRIVATE LIMITED	CAT D
15782	FIRST CIRCLE MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
15783	FIRST COUNTRY WIDE CONSULTANTS PRIVATE LIMITED	CAT D
15784	FIRST CREDIT ITES PRIVATE LIMITED	CAT D
15785	FIRST ENERGY PRIVATE LIMITED	CAT D
15786	FIRST ENGINEERING PLASTICS INDIA PRIVATE LIMITED	CAT D
15787	FIRST EUROPEAN INFOTECH INDIA LIMITED	CAT D
15788	FIRST FLIGHT COURIERS LIMITED	CAT D
15789	FIRST GARMENT MANUFACTURING COMPANY (INDIA) PRIVATE LIMITED	CAT D
15790	FIRST GLOBAL STOCK BROKING PRIVATE LIMITED	CAT D
15791	FIRST GRADE FORCE PRIVATE LIMITED	CAT D
15792	FIRST INSIGHT SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED	CAT D
15793	FIRST LEGION CONSULTING PRIVATE LIMITED	CAT D
15794	FIRST MARITIME PRIVATE LIMITED	CAT D
15795	FIRST MEDIA INDIA PRIVATE LIMITED	CAT D
15796	FIRST OPINIONS ONLINE SOLUTIONS PRIVATE LIMITED	CAT D
15797	FIRST PASS SEMICONDUCTORS PRIVATE LIMITED	CAT D
15798	FIRST POLICY INSURANCE BROKERS PRIVATE LIMITED	CAT D
15799	FIRST RAIN SOFTWARE CENTRE PRIVATE LIMITED	CAT D
15800	FIRST SOLAR POWER INDIA PRIVATE LIMITED	CAT D
15801	FIRST TOURS INDIA PVT. LTD.	CAT D
15802	FIRSTRATE INFOTECH PRIVATE LIMITED	CAT D
15803	FIRSTVIEW CONFERENCES PRIVATE LIMITED	CAT D
15804	FISCHER SYSTEMS INDIA PRIVATE LIMITED	CAT D
15805	FISHER BIOPHARMA SERVICES (INDIA) PRIVATE LIMITED	CAT D
15806	FISHER TECHNOLOGIES PRIVATE LIMITED	CAT D
15807	FISHFA RUBBERS LIMITED	CAT D
15808	FISSION COMPUTER LABS PRIVATE LIMITED	CAT D
15809	FITBIT INDIA PRIVATE LIMITED	CAT D
15810	FITCH METALS ENGINEERING INDIA PRIVATE LIMITED	CAT D
15811	FITECH EQUIPMENTS (I) PVT. LIMITED	CAT D
15812	FITNESS FIRST INDIA PRIVATE LIMITED	CAT D
15813	FIVE CORE ELECTRONICS LIMITED	CAT D
15814	FIVE S MANPOWER SERVICES PRIVATE LIMITED	CAT D
15815	FIVE STAR CONSTRUCTIONS PRIVATE LTD.	CAT D
15816	FIVE VISION PROMOTERS PRIVATE LIMITED	CAT D
15817	FIVE WINGS FACILITY MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
15818	FIVEBRO INTERNATIONAL PRIVATE LIMITED	CAT D
15819	FIVES COMBUSTION SYSTEMS PRIVATE LIMITED	CAT D
15820	FIVES INDIA ENGINEERING & PROJECTS PRIVATE LIMITED	CAT D
15821	FIZZY FOODLABS PRIVATE LIMITED	CAT D
15822	FJM CYLINDERS PRIVATE LIMITED	CAT D
15823	FKL INDIA PRIVATE LIMITED	CAT D
15824	FLAIR NETWORK SYSTEMS PRIVATE LIMITED	CAT D
15825	FLAIR PENS AND STATIONERY INDUSTRIES PRIVATE LIMITED	CAT D
15826	FLAIR PENS LIMITED	CAT D
15827	FLAKTWOODS ACS (INDIA) PRIVATE LIMITED	CAT D
15828	FLAMAGAS INDIA PRIVATE LIMITED	CAT D
15829	FLAMINGO TRANSWORLD PRIVATE LIMITED	CAT D
15830	FLAREPATH SOLUTIONS PRIVATE LIMITED	CAT D
15831	FLASH ELECTRONICS (INDIA) PRIVATE LIMITED	CAT D
15832	FLASH POINT EQUIPMENTS PRIVATE LIMITED	CAT D
15833	FLASH VIVEN MACHINING TECHNOLOGIES PRIVATE LIMITED	CAT D
15834	FLATWORLD MORTGAGE PROCESSING PRIVATE LIMITED	CAT D
15835	FLAWLESS ENGINEERING SOLUTIONS PRIVATE LIMITED	CAT D
15836	FLEET MANAGEMENT INDIA PRIVATE LIMITED	CAT D
15837	FLEMING (INDIA) PRIVATE LIMITED	CAT D
15838	FLEMING INDIA MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
15839	FLEMING LABORATORIES LIMITED	CAT D
15840	FLEMINGO CORPORATE SERVICES PRIVATE LIMITED	CAT D
15841	FLEURDELIS TECHNOLOGIES PRIVATE LIMITED	CAT D
15842	FLEX ART FOIL LIMITED	CAT D
15843	FLEX CG SERVICES PRIVATE LIMITED	CAT D
15844	FLEX TECHNOLOGY PRIVATE LIMITED	CAT D
15845	FLEXALGO SYSTEMS PRIVATE LIMITED	CAT D
15846	FLEXATHERM EXPANLLOW PRIVATE LIMITED	CAT D
15847	FLEXI FOREX PRIVATE LIMITED	CAT D
15848	FLEXI RESOURCE SOLUTIONS PRIVATE LIMITED	CAT D
15849	FLEXI TOURS PRIVATE LIMITED	CAT D
15850	FLEXIBLE MACHINING CENTRE PRIVATE LIMITED	CAT D
15851	FLEXIBLE STEEL LACING COMPANY PRIVATE LIMITED	CAT D
15852	FLEXILIS PRIVATE LIMITED	CAT D
15853	FLEXIS IT PRIVATE LIMITED	CAT D
15854	FLEXISALES MARKETING PRIVATE LIMITED	CAT D
15855	FLEXITUFF INTERNATIONAL LIMITED	CAT D
15856	FLEXLINK SYSTEMS INDIA PRIVATE LIMITED	CAT D
15857	FLEXO IMAGE GRAPHICS PRIVATE LIMITED	CAT D
15858	FLEXSIN TECHNOLOGIES PRIVATE LIMITED	CAT D
15859	FLICKER PROJECTS PRIVATE LIMITED	CAT D
15860	FLIGHTCASE IT SERVICES PRIVATE LIMITED	CAT D
15861	FLIGHTS GURU INFOTECH SERVICES PRIVATE LIMITED	CAT D
15862	FLINT GROUP INDIA PRIVATE LIMITED	CAT D
15863	FLINTO LEARNING SOLUTIONS PRIVATE LIMITED	CAT D
15864	FLIP MEDIA PRIVATE LIMITED	CAT D
15865	FLIPICK PRIVATE LIMITED	CAT D
15866	FLIPKART ONLINE SERVICES PRIVATE LIMITED	CAT D
15867	FLOATING WALLS PRIVATE LIMITED	CAT D
15868	FLO-DYNE CONTROLS (INDIA) PRIVATE LIMITED	CAT D
15869	FLOMIC FREIGHT SERVICES PRIVATE LIMITED	CAT D
15870	FLOOR & FURNISHINGS INDIA PRIVATE LIMITED	CAT D
15871	FLORA LEATHER FASHIONS PRIVATE LIMITED	CAT D
15872	FLORAISON INDIA STRATEGIC CONSULTING PRIVATE LIMITED	CAT D
15873	FLORENCE SHOE COMPANY PRIVATE LIMITED	CAT D
15874	FLORESSENCE PERFUMES PRIVATE LIMITED	CAT D
15875	FLOTECH ENGINEERING PRIVATE LIMITED	CAT D
15876	FLOUR DANIEL INDIA INC.	CAT D
15877	FLOURISH PUREFOODS PRIVATE LIMITED	CAT D
15878	FLOW BANGALORE WATERJET PRIVATE LIMITED	CAT D
15879	FLOWCRETE INDIA PRIVATE LIMITED	CAT D
15880	FLOWERS VALLEY PRIVATE LIMITED	CAT D
15881	FLOWGIC INDIA PRIVATE LIMITED	CAT D
15882	FLOWJET VALVES PRIVATE LIMITED	CAT D
15883	FLOWKEM POLY PLAST PRIVATE LIMITED	CAT D
15884	FLOWLINE SERVICES PRIVATE LIMITED	CAT D
15885	FLOWLINES ENGINEERING PRIVATE LIMITED	CAT D
15886	FLOWMECH ENGINEERS PRIVATE LIMITED	CAT D
15887	FLOWSERVE SANMAR LIMITED	CAT D
15888	FLOWTECH FLUID SYSTEMS PRIVATE LIMITED	CAT D
15889	FLUCON COMPONENTS PRIVATE LIMITED	CAT D
15890	FLUENTGRID LIMITED	CAT D
15891	FLUID CONTROLS PRIVATE LIMITED	CAT D
15892	FLUID ENERGY CONTROLS INC.,	CAT D
15893	FLUID PUMPS AND EQUIPMENT INDIA PRIVATE LIMITED	CAT D
15894	FLUIDYNE CONTROL SYSTEMS PRIVATE LIMITED	CAT D
15895	FLUKE TECHNOLOGIES PRIVATE LIMITED	CAT D
15896	FLUOR PROJECTS INC.	CAT D
15897	FLURE HOTELS PRIVATE LIMITED	CAT D
15898	FLURO ENGINEERING PRIVATE LIMITED	CAT D
15899	FLURY S SWISS CONFECTIONERY PRIVATE LIMITED	CAT D
15900	FLUTECH INTERIORS INDIA PRIVATE LIMITED	CAT D
15901	FLUXIAN BUSINESS ENGINEERING PRIVATE LIMITED	CAT D
15902	FLY MOBILES PRIVATE LIMITED	CAT D
15903	FLY ON IT INDIA PRIVATE LIMITED	CAT D
15904	FLYDOCS INDIA PRIVATE LIMITED	CAT D
15905	FLYTXT MOBILE SOLUTIONS PRIVATE LIMITED	CAT D
15906	FLYYON SOLUTIONS PRIVATE LIMITED	CAT D
15907	FM GLOBAL LOGISTICS INDIA PRIVATE LIMITED	CAT D
15908	FMC INDIA PRIVATE LIMITED	CAT D
15909	FMC TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
15910	FMGI MEDIA INDIA PRIVATE LIMITED	CAT D
15911	FNF BUSINESS PROCESS OUTSOURCING SERVICES INDIA PRIVATE LIMITED	CAT D
15912	FNINE INFRA SOLUTIONS PRIVATE LIMITED	CAT D
15913	FNP WEDDINGS & EVENTS INDIA PRIVATE LIMITED	CAT D
15914	FNS INTERNATIONAL PRIVATE LIMITED	CAT D
15915	FOAMPACK INDIA PRIVATE LIMITED	CAT D
15916	FOCAL IMAGE INDIA PRIVATE LIMITED	CAT D
15917	FOCAL3 SOFTWARE PRIVATE LIMITED	CAT D
15918	FOCALWORKS SOLUTIONS PRIVATE LIMITED	CAT D
15919	FOCUS 4D CAREER EDUCATION PRIVATE LIMITED	CAT D
15920	FOCUS BRANDS TRADING (INDIA) PRIVATE LIMITED	CAT D
15921	FOCUS COMPUTERS PRIVATE LIMITED	CAT D
15922	FOCUS EDUMATICS PRIVATE LIMITED	CAT D
15923	FOCUS IMAGING AND RESEARCH CENTRE PRIVATE LIMITED	CAT D
15924	FOCUS LIGHTING AND FIXTURES PRIVATE LIMITED	CAT D
15925	FOCUS MACHINES INDIA PRIVATE LIMITED	CAT D
15926	FOCUS MANAGEMENT CONSULTANTS PRIVATE LIMITED	CAT D
15927	FOCUS ROBOTOMATION PRIVATE LIMITED	CAT D
15928	FOCUS SHARES & SECURITIES PRIVATE LIMITED	CAT D
15929	FOCUS TECHNOSYS PRIVATE LIMITED	CAT D
15930	FOCUS TOURS AND TRAVELS PRIVATE LIMITED	CAT D
15931	FOCUS TRANS TECH SHIPPING PRIVATE LIMITED	CAT D
15932	FOCUZ CORPORATION PRIVATE LIMITED	CAT D
15933	FOERSTER BHUPATHI CONSULTING PRIVATE LIMITED	CAT D
15934	FOGGERS INDIA PRIVATE LIMITED	CAT D
15935	FOGTEC FIRE PROTECTION PRIVATE LIMITED	CAT D
15936	FOLEY DESIGNS PRIVATE LIMITED	CAT D
15937	FOLIAGE CROP SOLUTIONS PRIVATE LIMITED	CAT D
15938	FOMENTO RESORTS AND HOTELS LIMITED	CAT D
15939	FOMRA HOUSING AND INFRASTRUCTURE PRIVATE LIMITED	CAT D
15940	FONTANA FASTENERS INDIA PRIVATE LIMITED	CAT D
15941	FONTUS WATER PRIVATE LIMITED	CAT D
15942	FOOD INGREDIENT SPECIALITIES PRIVATE LIMITED	CAT D
15943	FOOD INTELLECT INDIA PRIVATE LIMITED	CAT D
15944	FOOD MATTERS (INDIA) PRIVATE LIMITED	CAT D
15945	FOOD SOLUTION (INDIA) LIMITED	CAT D
15946	FOODLINE ENTERPRISES PRIVATE LIMITED	CAT D
15947	FOODLINK RESTAURANTS INDIA PRIVATE LIMITED	CAT D
15948	FOODLINK SERVICES (INDIA) PRIVATE LIMITED	CAT D
15949	FOODS AND INNS LIMITED	CAT D
15950	FOODVISTA INDIA PRIVATE LIMITED	CAT D
15951	FOODWORLD SUPERMARKETS PRIVATE LIMITED	CAT D
15952	FOOT PRINTS COLLATERAL SERVICES PRIVATE LIMITED	CAT D
15953	FORADIAN TECHNOLOGIES PRIVATE LIMITED	CAT D
15954	FORAY SOFTWARE PRIVATE LIMITED	CAT D
15955	FORAYS SERVICES AND CONSTRUCTIONS PRIVATE LIMITED	CAT D
15956	FORBES CAMPBELL SERVICES LIMITED	CAT D
15957	FORBES FACILITY SERVICES PRIVATE LIMITED	CAT D
15958	FORBES PHARMACEUTICALS PRIVATE LIMITED	CAT D
15959	FORBO FLOORING B. V.	CAT D
15960	FORBO SIEGLING MOVEMENT SYSTEMS INDIA PRIVATE LIMITED	CAT D
15961	FORCE FITNESS (INDIA) PRIVATE LIMITED	CAT D
15962	FORCEPOINT SOFTWARE CONSULTING INDIA PRIVATE LIMITED	CAT D
15963	FORDE SEARCH (I) PRIVATE LIMITED	CAT D
15964	FORDHAM CONSULTANCY PRIVATE LIMITED	CAT D
15965	FORE BRAIN TECHNOLOGIES PRIVATE LIMITED	CAT D
15966	FORE SUPPORT SERVICES INDIA PRIVATE LIMITED	CAT D
15967	FORE VISION INSTRUMENTS (INDIA) PRIVATE LIMITED	CAT D
15968	FOREFRONT CAPITAL MANAGEMENT PRIVATE LIMITED	CAT D
15969	FOREFRONT PROPERTY DEVELOPERS PRIVATE LIMITED	CAT D
15970	FOREGEN HEALTHCARE LIMITED	CAT D
15971	FOREMOST INTERNATIONAL PRIVATE LIMITED	CAT D
15972	FORERUN COMPUTERS AND SYSTEMS PRIVATE LIMITED	CAT D
15973	FORERUN TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
15974	FORESIGHT IT SOLUTIONS AND CONSULTING INDIA PRIVATE LIMITED	CAT D
15975	FORESIGHT SURVEY SUPPORT (INDIA) PRIVATE LIMITED	CAT D
15976	FORESIGHT VISION CARE COMPANY PRIVATE LIMITED	CAT D
15977	FOREVER LIVING PRODUCTS (INDIA) PRIVATE LIMITED	CAT D
15978	FORK MEDIA PRIVATE LIMITED	CAT D
15979	FORMAC ENGINEERING LIMITED	CAT D
15980	FORMOPLASTIC CONTROLS PRIVATE LIMITED	CAT D
15981	FORMS AND SURFACES INDIA PRIVATE LIMITED	CAT D
15982	FORMULA CORPORATE SOLUTIONS INDIA PRIVATE LIMITED	CAT D
15983	FORMULATED POLYMERS LIMITED	CAT D
15984	FORT KOCHI HOTELS PRIVATE LIMITED	CAT D
15985	FORT SHARE BROKING PRIVATE LIMITED	CAT D
15986	FORTCAPS HEALTHCARE LIMITED	CAT D
15987	FORTE SOLUTIONS PRIVATE LIMITED	CAT D
15988	FORTINET INNOVATION CENTRE INDIA PRIVATE LIMITED	CAT D
15989	FORTINET TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
15990	FORTIS EMERGENCY SERVICES LIMITED	CAT D
15991	FORTIS HEALTH MANAGMENT LIMITED	CAT D
15992	FORTIS HOSPOTEL LIMITED	CAT D
15993	FORTIS MALAR HOSPITALS LIMITED	CAT D
15994	FORTIUS FACILITIES PRIVATE LIMITED	CAT D
15995	FORTPOINT AUTOMOTIVE (CARS) PRIVATE LIMITED (CN)	CAT D
15996	FORTRAN STEEL PRIVATE LIMITED	CAT D
15997	FORTRESS FINANCIAL SERVICES LIMITED	CAT D
15998	FORTUNA CONSTRUCTIONS (INDIA) PRIVATE LIMITED	CAT D
15999	FORTUNA PUBLIC RELATINS PRIVATE LIMITED	CAT D
16000	FORTUNAPIX PRIVATE LIMITED	CAT D
16001	FORTUNE	CAT D
16002	FORTUNE AUTOMOBILES (INDIA) PRIVATE LIMITED	CAT D
16003	FORTUNE CARS PRIVATE LIMITED	CAT D
16004	FORTUNE DEVELOPCON PRIVATE LIMITED	CAT D
16005	FORTUNE ELASTOMERS PRIVATE LIMITED	CAT D
16006	FORTUNE FISCAL LIMITED	CAT D
16007	FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED	CAT D
16008	FORTUNE INTEGRATED ASSETS FINANCE LIMITED	CAT D
16009	FORTUNE METALS LIMITED	CAT D
16010	FORTUNE MOTORS PRIVATE LIMITED	CAT D
16011	FORTUNE PARK HOTELS LIMITED	CAT D
16012	FORTUNE PARK RESIDENCY PRIVATE LIMITED	CAT D
16013	FORTUNE PHARMACEUTICALS PRIVATE LIMITED	CAT D
16014	FORTUNE PLUS MARKETING SOLUTIONS PRIVATE LIMITED	CAT D
16015	FORTUNE RESOURCES PRIVATE LIMITED	CAT D
16016	FORTUNE STONES LIMITED	CAT D
16017	FORTUNE TIRE TECH LIMITED	CAT D
16018	FORUM INDIA LEARNING SOLUTIONS PRIVATE LIMITED	CAT D
16019	FORUS HEALTH PRIVATE LIMITED	CAT D
16020	FORVOL INTERNATIONAL SERVICES LIMITED	CAT D
16021	FORWARD MEDIA PRIVATE LIMITED	CAT D
16022	FORZA ENTERPRISES PRIVATE LIMITED	CAT D
16023	FORZA MEDI (INDIA) PRIVATE LIMITED	CAT D
16024	FORZIA TECH PRIVATE LIMITED	CAT D
16025	FOSBEL INDIA PRIVATE LIMITED	CAT D
16026	FOSS INDIA PRIVATE LIMITED	CAT D
16027	FOSSIL LOGISTICS PRIVATE LIMITED	CAT D
16028	FOSSILSHALE EMBEDDED TECHNOLOGIES PRIVATE LIMITED	CAT D
