S NO.	COMPANY NAME	COMPANY CATEGORY
4235	DR.Y.S.RAJASEKHARA REDDY NATIONAL INSTITUTE OF TOURISM & HOSPITALITY MANAGEMENT	PREFERRED
4236	DRMALATHI MANIPAL HOSPITAL, BANGALORE	PREFERRED
4237	DUFFERIN HOSPITAL, ALLAHABAD.	PREFERRED
4238	DUFFERIN HOSPITAL, BAREILLY, (U.P.).	PREFERRED
4239	DUFFERIN HOSPITAL, LUCKNOW.	PREFERRED
4240	DUMKA SADAR HOSPITAL, DUMKA, (BIHAR).	PREFERRED
4241	DURGABAI DESHMUKH HOSPITAL & RESEARCH CENTRE, VIDYANAGAR	PREFERRED
4242	E.S.I. GENERAL HOSPITAL, NANDANAGAR,INDORE.	PREFERRED
4243	E.S.I. HOSPITAL, AYANAVARAW, MADRAS.	PREFERRED
4244	E.S.I. HOSPITAL, BASAI DARA PUR, NEW DELHI.	PREFERRED
4245	E.S.I. HOSPITAL, JAIPUR.	PREFERRED
4246	E.S.I. S. HOSPITAL, WORLI, BOMBAY.	PREFERRED
4247	E.S.I. T.B. HOSPITAL, INDORE, (MADHAYA PRADESH).	PREFERRED
4248	ELIGIN HOSPITAL, GAYA, (BIHAR).	PREFERRED
4249	EMERY HOSPITAL, ANAND, (GUJARAT).	PREFERRED
4250	ESCORTS HEART AND SUPER SPECIALITY HOSPITAL LIMITED	PREFERRED
4251	ESCORTS HOSPITAL, AMRITSAR	PREFERRED
4252	ESCORTS HOSPITAL, FARIDABAD	PREFERRED
4253	ESCORTS HOSPITAL, JAIPUR	PREFERRED
4254	ESCORTS HOSPITAL, NEW DELHI	PREFERRED
4255	ESCORTS HOSPITAL, RAIPUR	PREFERRED
4256	EVANGELINE BOOTH HOSPITAL, AHMADNAGAR, MAHARASHTRA.	PREFERRED
4257	EYE HOSPITAL, SITAPUR, (U.P.).	PREFERRED
4258	FATHER MULLER MEDICAL COLLEGE HOSPITAL, MANGLORE	PREFERRED
4259	FATHER MULLER’S CHARITABLE HOSPITAL, MANGALORE.	PREFERRED
4260	FIRST MED HOSPITAL, PH ROAD, CHENNAI	PREFERRED
4261	FORTIS FLT LT RAJAN DHALL HOSPITAL, VASANT KUNJ, NEW DELHI	PREFERRED
4262	FORTIS JESSARAM HOSPITAL, CENTRAL DELHI	PREFERRED
4263	FORTIS MALAR HOSPITALS LIMITED	PREFERRED
4264	FRANCIS NEWTON HOSPITAL, FEROZPUR CANTT.	PREFERRED
4265	G.B. PANT HOSPITAL, PORT BLAIR.	PREFERRED
4266	G.D. HOSPITAL FOR WOMEN & CHILDREN, SHILLONG.	PREFERRED
4267	G.G.J.T.B. HOSPITALM, BIKANER.	PREFERRED
4268	G.K. GENERAL HOSPITAL, BHUJ, (GUJARAT).	PREFERRED
4269	G.T. HOSPITAL, BOMBAY.	PREFERRED
4270	GAHARSA SADAR HOSPITAL, SAHARSA, (BIHAR).	PREFERRED
4271	GANDHI EYE HOSPITAL, ALIGARH.	PREFERRED
4272	GANDHI HOSPITAL, SECUNDERABAD.	PREFERRED
4273	GANDHI LINCOLN HOSPITAL, NEAR MUNICPAL GARDEN, DIST. BANASKANTHA, DEESA (GUJARAT).	PREFERRED
4274	GANGARAMPUR GOVERNMENT POLYTECHNIC	PREFERRED
4275	GENERAL & C.M.Z. HOSPITAL, JUNAGARH, (GUJARAT).	PREFERRED
4276	GENERAL HOSPITAL, ALWAR ( DISTT. HOSPITAL).	PREFERRED
4277	GENERAL HOSPITAL, ALWAR.	PREFERRED
4278	GENERAL HOSPITAL, AMBALA.	PREFERRED
4279	GENERAL HOSPITAL, BARMER (DISTT. HOSPITAL), RAJASTHAN.	PREFERRED
4280	GENERAL HOSPITAL, BHARATPUR (DISTT. HOSPITAL), RAJASTHAN.	PREFERRED
4281	GENERAL HOSPITAL, BHARATPUR.	PREFERRED
4282	GENERAL HOSPITAL, BHIWANI	PREFERRED
4283	GENERAL HOSPITAL, BUNDI (DISTT. HOSPITAL), MATERNITY HOSPITAL, BUNDI (DISTT. HOSPITAL), RAJASTHAN.	PREFERRED
4284	GENERAL HOSPITAL, BUNDI,. RAJASTHAN.	PREFERRED
4285	GENERAL HOSPITAL, CALICUT.	PREFERRED
4286	GENERAL HOSPITAL, CHANDIGARH.	PREFERRED
4287	GENERAL HOSPITAL, DUNGARPUR (DISTT. HOSPITAL), RAJASTAHAN.	PREFERRED
4288	GENERAL HOSPITAL, ERNAKULAM, (KERALA).	PREFERRED
4289	GENERAL HOSPITAL, GURGAON.	PREFERRED
4290	GENERAL HOSPITAL, HISSAR.	PREFERRED
4291	GENERAL HOSPITAL, JALORE (DISTT. HOSPITAL), RAJASTHAN.	PREFERRED
4292	GENERAL HOSPITAL, KARNAL.	PREFERRED
4293	GENERAL HOSPITAL, PATNA, (GUJARAT).	PREFERRED
4294	GENERAL HOSPITAL, ROHTAK.	PREFERRED
4295	GENERAL HOSPITAL, SONEPAT.	PREFERRED
4296	GENERAL HOSPITAL, SRIGANGANAGAR ( DISTT. HOSPITAL), RAJASTHAN.	PREFERRED
4297	GENERAL HOSPITAL, SURAT, (GUJARAT).	PREFERRED
4298	GENERAL HOSPITAL, TALEGAON, MAHARASHTRA.	PREFERRED
4299	GENERAL HOSPITAL, THIRUVANANTHAPURAM.	PREFERRED
4300	GENERAL HOSPITAL, UDAIPUR.	PREFERRED
4301	GENERAL HOSPITAL, VISNAGAR, (GUJARAT).	PREFERRED
4302	GLOBAL HOSPITAL & RESEARCH CENTRE, MOUNT ABU,	PREFERRED
4303	GLOBAL LONGLIFE HOSPITAL AND RESEARCH PRIVATE LIMITED	PREFERRED
4304	GOA COLLEGE OF ENGINEERING (GOVERNMENT OF GOA)	PREFERRED
4305	GOKULDAS HOSPITAL, INDORE	PREFERRED
4306	GOVERNMENT ARTS COLLEGE	PREFERRED
4307	GOVERNMENT ARTS COLLEGE (AUTONOMOUS), KUMBAKONAM	PREFERRED
4308	GOVERNMENT ARTS COLLEGE(AUTONOMOUS)	PREFERRED
4309	GOVERNMENT ARTS COLLEGE(AUTONOMOUS),SALEM-7	PREFERRED
4310	GOVERNMENT COLLEGE OF ART	PREFERRED
4311	GOVERNMENT COLLEGE OF ENGINEERING	PREFERRED
4312	GOVERNMENT COLLEGE OF ENGINEERING	PREFERRED
4313	GOVERNMENT COLLEGE OF ENGINEERING	PREFERRED
4314	GOVERNMENT COLLEGE OF ENGINEERING & CERAMIC TECHNOLOGY	PREFERRED
4315	GOVERNMENT COLLEGE OF ENGINEERING ,JALGAON(M.S.)	PREFERRED
4316	GOVERNMENT COLLEGE OF ENGINEERING AND LEATHER TECHNOLOGY	PREFERRED
4317	GOVERNMENT COLLEGE OF ENGINEERING AND RESEARCH	PREFERRED
4318	GOVERNMENT COLLEGE OF ENGINEERING KANNUR	PREFERRED
4319	GOVERNMENT COLLEGE OF ENGINEERING, AMRAVATI	PREFERRED
4320	GOVERNMENT COLLEGE OF ENGINEERING, AURANGABAD (ACADEMIC AUTONOMOUS)	PREFERRED
4321	GOVERNMENT COLLEGE OF ENGINEERING, CHANDRAPUR	PREFERRED
4322	GOVERNMENT COLLEGE OF ENGINEERING, KALAHANDI, BHAWANIPATNA	PREFERRED
4323	GOVERNMENT COLLEGE OF ENGINEERING, KARAD	PREFERRED
4324	GOVERNMENT COLLEGE OF ENGINEERING, SRIRANGAM	PREFERRED
4325	GOVERNMENT COLLEGE OF ENGINEERING, TIRUNELVELI	PREFERRED
4326	GOVERNMENT COLLEGE OF ENGINEERING,BARGUR	PREFERRED
4327	GOVERNMENT COLLEGE OF ENGINEERING,SALEM	PREFERRED
4328	GOVERNMENT COLLEGE OF PHARMACY	PREFERRED
4329	GOVERNMENT COLLEGE OF PHARMACY KARAD	PREFERRED
4330	GOVERNMENT COLLEGE OF PHARMACY,RATNAGIRI	PREFERRED
4331	GOVERNMENT COLLEGE OF TECHNOLOGY	PREFERRED
4332	GOVERNMENT COLLEGE OF TECHNOLOGY	PREFERRED
4333	GOVERNMENT CPC POLYTECHNIC	PREFERRED
4334	GOVERNMENT DENTAL COLLEGE, ROHTAK	PREFERRED
4335	GOVERNMENT DOMESTIC SCIENCE TRAINING COLLEGE	PREFERRED
4336	GOVERNMENT ENGINEERING COLLEGE	PREFERRED
4337	GOVERNMENT ENGINEERING COLLEGE	PREFERRED
4338	GOVERNMENT ENGINEERING COLLEGE	PREFERRED
4339	GOVERNMENT ENGINEERING COLLEGE	PREFERRED
4340	GOVERNMENT ENGINEERING COLLEGE	PREFERRED
4341	GOVERNMENT ENGINEERING COLLEGE	PREFERRED
4342	GOVERNMENT ENGINEERING COLLEGE BHARATPUR	PREFERRED
4343	GOVERNMENT ENGINEERING COLLEGE BHUJ	PREFERRED
4344	GOVERNMENT ENGINEERING COLLEGE BILASPUR	PREFERRED
4345	GOVERNMENT ENGINEERING COLLEGE CHANDKHEDA	PREFERRED
4346	GOVERNMENT ENGINEERING COLLEGE IDUKKI	PREFERRED
4347	GOVERNMENT ENGINEERING COLLEGE JHALAWAR	PREFERRED
4348	GOVERNMENT ENGINEERING COLLEGE RAICHUR	PREFERRED
4349	GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM	PREFERRED
4350	GOVERNMENT ENGINEERING COLLEGE, AT.KATPUR, PATAN	PREFERRED
4351	GOVERNMENT ENGINEERING COLLEGE, BHARUCH	PREFERRED
4352	GOVERNMENT ENGINEERING COLLEGE, CHAMARAJANAGAR	PREFERRED
4353	GOVERNMENT ENGINEERING COLLEGE, DAHOD	PREFERRED
4354	GOVERNMENT ENGINEERING COLLEGE, HAVERI	PREFERRED
4355	GOVERNMENT ENGINEERING COLLEGE, KUSHALNAGAR	PREFERRED
4356	GOVERNMENT ENGINEERING COLLEGE, MODASA	PREFERRED
4357	GOVERNMENT ENGINEERING COLLEGE, SECTOR-28	PREFERRED
4358	GOVERNMENT ENGINEERING COLLEGE, VALSAD	PREFERRED
4359	GOVERNMENT ENGINEERING COLLEGE, WAYANAD	PREFERRED
4360	GOVERNMENT ENGINEERING COLLEGE,GODHRA	PREFERRED
4361	GOVERNMENT ENGINEERING COLLEGE,KARWAR	PREFERRED
4362	GOVERNMENT FILM AND TELEVISION INSTITUTE	PREFERRED
4363	GOVERNMENT FIRST GRADE COLLEGE	PREFERRED
4364	GOVERNMENT GENERAL HOSPITAL, GUNTUR.	PREFERRED
4365	GOVERNMENT GENERAL HOSPITAL, KAKINADA.	PREFERRED
4366	GOVERNMENT GENERAL HOSPITAL, KURNOOL.	PREFERRED
4367	GOVERNMENT GENERAL HOSPITAL, RAJKOT, (GUJARAT).	PREFERRED
4368	GOVERNMENT GIRLS POLYTECHNIC BILASPUR	PREFERRED
4369	GOVERNMENT GIRLS POLYTECHNIC CHARKHARI MAHOBA	PREFERRED
4370	GOVERNMENT GIRLS POLYTECHNIC MEJA	PREFERRED
4371	GOVERNMENT GIRL'S POLYTECHNIC SHAMLI	PREFERRED
4372	GOVERNMENT GIRLS POLYTECHNIC, ALLAHABAD	PREFERRED
4373	GOVERNMENT GIRLS VOCATIONAL INSTITUTE	PREFERRED
4374	GOVERNMENT GIRLS VOCATIONAL INSTITUTE	PREFERRED
4375	GOVERNMENT GR INSTITUTE OF COMMERCIAL PRACTICE	PREFERRED
4376	GOVERNMENT HEADQUARTERS HOSPITAL, ELUR,	PREFERRED
4377	GOVERNMENT HEADQUARTERS HOSPITAL, RAJAHMUNDRY, (ANDHRA PRADESH).	PREFERRED
4378	GOVERNMENT HEDQUARTERS HOSPITAL, ANANTAPUR, (ANDHRA PRADESH).	PREFERRED
4379	GOVERNMENT HOSPITAL FOR WOMEN & CHILDREN, MADRAS.	PREFERRED
4380	GOVERNMENT HOSPITAL, JAMSHEDPUR.	PREFERRED
4381	GOVERNMENT INSTITUTE OF CERAMIC TECHNOLOGY	PREFERRED
4382	GOVERNMENT INSTITUTE OF CHEMICAL ENGINEERING	PREFERRED
4383	GOVERNMENT INSTITUTE OF PRINTING TECHNOLOGY	PREFERRED
4384	GOVERNMENT INSTITUTE OF PRINTING TECHNOLOGY	PREFERRED
4385	GOVERNMENT INSTITUTE OF PRINTING TECHNOLOGY, MUMBAI	PREFERRED
4386	GOVERNMENT ISTITUTE OF ELECTRONICS	PREFERRED
4387	GOVERNMENT LEATHER INSTITUTE KANPUR	PREFERRED
4388	GOVERNMENT LEATHER INSTITUTE, AGRA	PREFERRED
4389	GOVERNMENT MATERNITY HOSPITAL,	PREFERRED
4390	GOVERNMENT MCA COLLEGE, MANINAGAR(EAST)	PREFERRED
4391	GOVERNMENT MEDICAL COLLEGE PATIALA	PREFERRED
4392	GOVERNMENT MEDICAL COLLEGE TRIVENDRAM	PREFERRED
4393	GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC	PREFERRED
4394	GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC	PREFERRED
4395	GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC	PREFERRED
4396	GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL, DEPARTMENT OF TECHNICAL EDUCATION, GOVERNMENT OF ANDHRA PRADESH	PREFERRED
4397	GOVERNMENT PLYTECHNIC, GADWAL	PREFERRED
4398	GOVERNMENT POLOYTECHNIC COLLEGE	PREFERRED
4399	GOVERNMENT POLYECHNIC	PREFERRED
4400	GOVERNMENT POLYTCHNIC	PREFERRED
4401	GOVERNMENT POLYTECHNCI NARENDRA NAGAR	PREFERRED
4402	GOVERNMENT POLYTECHNIC	PREFERRED
4403	GOVERNMENT POLYTECHNIC	PREFERRED
4404	GOVERNMENT POLYTECHNIC	PREFERRED
4405	GOVERNMENT POLYTECHNIC	PREFERRED
4406	GOVERNMENT POLYTECHNIC	PREFERRED
4407	GOVERNMENT POLYTECHNIC	PREFERRED
4408	GOVERNMENT POLYTECHNIC	PREFERRED
4409	GOVERNMENT POLYTECHNIC	PREFERRED
4410	GOVERNMENT POLYTECHNIC	PREFERRED
4411	GOVERNMENT POLYTECHNIC	PREFERRED
4412	GOVERNMENT POLYTECHNIC	PREFERRED
4413	GOVERNMENT POLYTECHNIC	PREFERRED
4414	GOVERNMENT POLYTECHNIC	PREFERRED
4415	GOVERNMENT POLYTECHNIC	PREFERRED
4416	GOVERNMENT POLYTECHNIC	PREFERRED
4417	GOVERNMENT POLYTECHNIC	PREFERRED
4418	GOVERNMENT POLYTECHNIC	PREFERRED
4419	GOVERNMENT POLYTECHNIC	PREFERRED
4420	GOVERNMENT POLYTECHNIC	PREFERRED
4421	GOVERNMENT POLYTECHNIC	PREFERRED
4422	GOVERNMENT POLYTECHNIC	PREFERRED
4423	GOVERNMENT POLYTECHNIC	PREFERRED
4424	GOVERNMENT POLYTECHNIC	PREFERRED
4425	GOVERNMENT POLYTECHNIC	PREFERRED
4426	GOVERNMENT POLYTECHNIC	PREFERRED
4427	GOVERNMENT POLYTECHNIC	PREFERRED
4428	GOVERNMENT POLYTECHNIC	PREFERRED
4429	GOVERNMENT POLYTECHNIC	PREFERRED
4430	GOVERNMENT POLYTECHNIC	PREFERRED
4431	GOVERNMENT POLYTECHNIC	PREFERRED
4432	GOVERNMENT POLYTECHNIC	PREFERRED
4433	GOVERNMENT POLYTECHNIC	PREFERRED
4434	GOVERNMENT POLYTECHNIC	PREFERRED
4435	GOVERNMENT POLYTECHNIC	PREFERRED
4436	GOVERNMENT POLYTECHNIC	PREFERRED
4437	GOVERNMENT POLYTECHNIC	PREFERRED
4438	GOVERNMENT POLYTECHNIC	PREFERRED
4439	GOVERNMENT POLYTECHNIC	PREFERRED
4440	GOVERNMENT POLYTECHNIC	PREFERRED
4441	GOVERNMENT POLYTECHNIC	PREFERRED
4442	GOVERNMENT POLYTECHNIC	PREFERRED
4443	GOVERNMENT POLYTECHNIC	PREFERRED
4444	GOVERNMENT POLYTECHNIC	PREFERRED
4445	GOVERNMENT POLYTECHNIC	PREFERRED
4446	GOVERNMENT POLYTECHNIC	PREFERRED
4447	GOVERNMENT POLYTECHNIC	PREFERRED
4448	GOVERNMENT POLYTECHNIC	PREFERRED
4449	GOVERNMENT POLYTECHNIC	PREFERRED
4450	GOVERNMENT POLYTECHNIC	PREFERRED
4451	GOVERNMENT POLYTECHNIC	PREFERRED
4452	GOVERNMENT POLYTECHNIC	PREFERRED
4453	GOVERNMENT POLYTECHNIC	PREFERRED
4454	GOVERNMENT POLYTECHNIC	PREFERRED
4455	GOVERNMENT POLYTECHNIC	PREFERRED
4456	GOVERNMENT POLYTECHNIC	PREFERRED
4457	GOVERNMENT POLYTECHNIC	PREFERRED
4458	GOVERNMENT POLYTECHNIC	PREFERRED
4459	GOVERNMENT POLYTECHNIC - JUNAGADH	PREFERRED
4460	GOVERNMENT POLYTECHNIC , AHMEDABAD	PREFERRED
4461	GOVERNMENT POLYTECHNIC , GARIABAND	PREFERRED
4462	GOVERNMENT POLYTECHNIC , JHANSI	PREFERRED
4463	GOVERNMENT POLYTECHNIC , MAINPURI	PREFERRED
4464	GOVERNMENT POLYTECHNIC , RATNAGIRI	PREFERRED
4465	GOVERNMENT POLYTECHNIC ,NARAINI (BANDA) U.P.	PREFERRED
4466	GOVERNMENT POLYTECHNIC ADITYAPUR	PREFERRED
4467	GOVERNMENT POLYTECHNIC AMBALA CITY	PREFERRED
4468	GOVERNMENT POLYTECHNIC AMRAVATI	PREFERRED
4469	GOVERNMENT POLYTECHNIC AURAD(B)	PREFERRED
4470	GOVERNMENT POLYTECHNIC AURAI (SANT RAVIDAS NAGAR BHADOHI)	PREFERRED
4471	GOVERNMENT POLYTECHNIC AURANGABAD	PREFERRED
4472	GOVERNMENT POLYTECHNIC BAHRAICH	PREFERRED
4473	GOVERNMENT POLYTECHNIC BAIJPUR BHITI,AMBEDKARNAGAR	PREFERRED
4474	GOVERNMENT POLYTECHNIC BALODABAZAR	PREFERRED
4475	GOVERNMENT POLYTECHNIC BANDA	PREFERRED
4476	GOVERNMENT POLYTECHNIC BARABANKI	PREFERRED
4477	GOVERNMENT POLYTECHNIC BAREILLY	PREFERRED
4478	GOVERNMENT POLYTECHNIC BEERONKHAL	PREFERRED
4479	GOVERNMENT POLYTECHNIC BELLARY	PREFERRED
4480	GOVERNMENT POLYTECHNIC BHAGA	PREFERRED
4481	GOVERNMENT POLYTECHNIC BIJNOR UP	PREFERRED
4482	GOVERNMENT POLYTECHNIC BILAGI	PREFERRED
4483	GOVERNMENT POLYTECHNIC BILASPUR (CG)	PREFERRED
4484	GOVERNMENT POLYTECHNIC BUDAUN	PREFERRED
4485	GOVERNMENT POLYTECHNIC CHANDAUSI	PREFERRED
4486	GOVERNMENT POLYTECHNIC CHAUNALIYA (ALMORA)	PREFERRED
4487	GOVERNMENT POLYTECHNIC CHEGUNTA	PREFERRED
4488	GOVERNMENT POLYTECHNIC CHINTAMANI	PREFERRED
4489	GOVERNMENT POLYTECHNIC CHIPURUPALLE	PREFERRED
4490	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4491	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4492	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4493	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4494	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4495	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4496	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4497	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4498	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4499	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4500	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4501	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4502	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4503	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4504	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4505	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4506	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4507	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4508	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4509	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4510	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4511	GOVERNMENT POLYTECHNIC COLLEGE	PREFERRED
4512	GOVERNMENT POLYTECHNIC COLLEGE - THOOTHUKUDI	PREFERRED
4513	GOVERNMENT POLYTECHNIC COLLEGE ALIRAJPUR(M.P.)	PREFERRED
4514	GOVERNMENT POLYTECHNIC COLLEGE ANANTNAG	PREFERRED
4515	GOVERNMENT POLYTECHNIC COLLEGE ASHOKNAGAR	PREFERRED
4516	GOVERNMENT POLYTECHNIC COLLEGE BALAGHAT	PREFERRED
4517	GOVERNMENT POLYTECHNIC COLLEGE BANDIPORA	PREFERRED
4518	GOVERNMENT POLYTECHNIC COLLEGE BARAN	PREFERRED
4519	GOVERNMENT POLYTECHNIC COLLEGE BARWANI	PREFERRED
4520	GOVERNMENT POLYTECHNIC COLLEGE BEHRAM	PREFERRED
4521	GOVERNMENT POLYTECHNIC COLLEGE BETUL	PREFERRED
4522	GOVERNMENT POLYTECHNIC COLLEGE DINDORI	PREFERRED
4523	GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN	PREFERRED
4524	GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN	PREFERRED
4525	GOVERNMENT POLYTECHNIC COLLEGE ITARSI	PREFERRED
4526	GOVERNMENT POLYTECHNIC COLLEGE JAWAD	PREFERRED
4527	GOVERNMENT POLYTECHNIC COLLEGE JHUNJHUNU CAMP-GOVERNMENT POLYTECHNIC COLLEGE SIKAR	PREFERRED
4528	GOVERNMENT POLYTECHNIC COLLEGE JODHPUR	PREFERRED
4529	GOVERNMENT POLYTECHNIC COLLEGE KANNUR	PREFERRED
4530	GOVERNMENT POLYTECHNIC COLLEGE KARAULI	PREFERRED
4531	GOVERNMENT POLYTECHNIC COLLEGE KATNI	PREFERRED
4532	GOVERNMENT POLYTECHNIC COLLEGE KOTA	PREFERRED
4533	GOVERNMENT POLYTECHNIC COLLEGE KUPWARA	PREFERRED
4534	GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI	PREFERRED
4535	GOVERNMENT POLYTECHNIC COLLEGE NEEMRANA	PREFERRED
4536	GOVERNMENT POLYTECHNIC COLLEGE PERUMBAVOOR	PREFERRED
4537	GOVERNMENT POLYTECHNIC COLLEGE POONCH	PREFERRED
4538	GOVERNMENT POLYTECHNIC COLLEGE PULWAMA	PREFERRED
4539	GOVERNMENT POLYTECHNIC COLLEGE PURAPPUZHA	PREFERRED
4540	GOVERNMENT POLYTECHNIC COLLEGE RAJSAMAND	PREFERRED
4541	GOVERNMENT POLYTECHNIC COLLEGE SATNA (M.P.)-484005	PREFERRED
4542	GOVERNMENT POLYTECHNIC COLLEGE SHAJAPUR	PREFERRED
4543	GOVERNMENT POLYTECHNIC COLLEGE SIKAR (RAJ.)	PREFERRED
4544	GOVERNMENT POLYTECHNIC COLLEGE TIKAMGARH	PREFERRED
4545	GOVERNMENT POLYTECHNIC COLLEGE TIRUCHIRAPPALLI	PREFERRED
4546	GOVERNMENT POLYTECHNIC COLLEGE TIRURANGADI	PREFERRED
4547	GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM	PREFERRED
4548	GOVERNMENT POLYTECHNIC COLLEGE, ARIYALUR	PREFERRED
4549	GOVERNMENT POLYTECHNIC COLLEGE, AUNDIPATTI - 625517.	PREFERRED
4550	GOVERNMENT POLYTECHNIC COLLEGE, BAGIDORA(BANSWARA-RAJ.)	PREFERRED
4551	GOVERNMENT POLYTECHNIC COLLEGE, BARMER, RAJASTHAN	PREFERRED
4552	GOVERNMENT POLYTECHNIC COLLEGE, BUNDI	PREFERRED
4553	GOVERNMENT POLYTECHNIC COLLEGE, DABRA	PREFERRED
4554	GOVERNMENT POLYTECHNIC COLLEGE, DUNGARPUR	PREFERRED
4555	GOVERNMENT POLYTECHNIC COLLEGE, EZHUKONE	PREFERRED
4556	GOVERNMENT POLYTECHNIC COLLEGE, HARDA	PREFERRED
4557	GOVERNMENT POLYTECHNIC COLLEGE, JOLARPET	PREFERRED
4558	GOVERNMENT POLYTECHNIC COLLEGE, KADUTHURUTHY	PREFERRED
4559	GOVERNMENT POLYTECHNIC COLLEGE, KALAMASRERY	PREFERRED
4560	GOVERNMENT POLYTECHNIC COLLEGE, KANIYALAMPATTI	PREFERRED
4561	GOVERNMENT POLYTECHNIC COLLEGE, KASARAGOD	PREFERRED
4562	GOVERNMENT POLYTECHNIC COLLEGE, KOTHAMANGALAM	PREFERRED
4563	GOVERNMENT POLYTECHNIC COLLEGE, KUMILY	PREFERRED
4564	GOVERNMENT POLYTECHNIC COLLEGE, MANDLA (M.P.)	PREFERRED
4565	GOVERNMENT POLYTECHNIC COLLEGE, MORENA	PREFERRED
4566	GOVERNMENT POLYTECHNIC COLLEGE, MUTTOM	PREFERRED
4567	GOVERNMENT POLYTECHNIC COLLEGE, NAGAUR	PREFERRED
4568	GOVERNMENT POLYTECHNIC COLLEGE, SAWAI MADHOPUR	PREFERRED
4569	GOVERNMENT POLYTECHNIC COLLEGE, THIRUVARUR	PREFERRED
4570	GOVERNMENT POLYTECHNIC COLLEGE, VECHOOCHIRA	PREFERRED
4571	GOVERNMENT POLYTECHNIC COLLEGE,ADOOR	PREFERRED
4572	GOVERNMENT POLYTECHNIC COLLEGE,JALORE	PREFERRED
4573	GOVERNMENT POLYTECHNIC COLLEGE,MATTANUR	PREFERRED
4574	GOVERNMENT POLYTECHNIC COLLEGE,PALAKKAD	PREFERRED
4575	GOVERNMENT POLYTECHNIC COLLEGE,RAISEN	PREFERRED
4576	GOVERNMENT POLYTECHNIC COLLEGE,SRIRANGAM.	PREFERRED
4577	GOVERNMENT POLYTECHNIC COLLEGE.	PREFERRED
4578	GOVERNMENT POLYTECHNIC CURCHOREM	PREFERRED
4579	GOVERNMENT POLYTECHNIC DEEH	PREFERRED
4580	GOVERNMENT POLYTECHNIC DEHRADUN	PREFERRED
4581	GOVERNMENT POLYTECHNIC DHANBAD	PREFERRED
4582	GOVERNMENT POLYTECHNIC DHULE	PREFERRED
4583	GOVERNMENT POLYTECHNIC DIDIHAT	PREFERRED
4584	GOVERNMENT POLYTECHNIC EDUCATION SOCIETY	PREFERRED
4585	GOVERNMENT POLYTECHNIC EDUCATION SOCIETY MANESAR	PREFERRED
4586	GOVERNMENT POLYTECHNIC ETAWAH	PREFERRED
4587	GOVERNMENT POLYTECHNIC FAIZABAD	PREFERRED
4588	GOVERNMENT POLYTECHNIC FOR GIRLS	PREFERRED
4589	GOVERNMENT POLYTECHNIC FOR GIRLS	PREFERRED
4590	GOVERNMENT POLYTECHNIC FOR MINORITIES	PREFERRED
4591	GOVERNMENT POLYTECHNIC FOR MINORITIES	PREFERRED
4592	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4593	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4594	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4595	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4596	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4597	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4598	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4599	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4600	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4601	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
4602	GOVERNMENT POLYTECHNIC FOR WOMEN	PREFERRED
