S NO.	COMPANY NAME	COMPANY CATEGORY
26896	WISSEN INFOTECH PRIVATE LIMITED	CAT C
26897	CK BIRLA HEALTHCARE PRIVATE LIMITED	CAT C
26898	LIBERTY GENERAL INSURANCE LIMITED	CAT C
26899	IVY COMPTECH PRIVATE LIMITED	CAT C
26900	AICHELIN UNITHERM HEAT TREATMENT SYSTEMS INDIA PRIVATE LIMITED	CAT C
26901	ARESS SOFTWARE AND EDUCATION TECHNOLOGIES PRIVATE LIMITED	CAT C
26902	DENSO SUBROS THERMAL ENGINEERING CENTRE INDIA LIMITED	CAT C
26903	YETHI CONSULTING PRIVATE LIMITED	CAT C
26904	CHEMO INDIA FORMULATION PRIVATE LIMITED	CAT C
26905	HTC INDIA PRIVATE LIMITED	CAT C
26906	SESA RESOURCES LIMITED	CAT C
26907	GML INDIA FASHION PRIVATE LIMITED	CAT C
26908	LG HAUSYS INDIA PRIVATE LIMITED	CAT C
26909	MOLBIO DIAGNOSTICS PRIVATE LIMITED	CAT C
26910	ARCOP ASSOCIATES PRIVATE LIMITED	CAT C
26911	AXS ONLINE PRIVATE LIMITED	CAT C
26912	BTI CONSULTANTS INDIA PRIVATE LIMITED	CAT C
26913	DA MILANO LEATHERS PRIVATE LIMITED	CAT C
26914	ESRI INDIA TECHNOLOGIES LIMITED	CAT C
26915	IHCS TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
26916	LG CNS INDIA PRIVATE LIMITED	CAT C
26917	MARQUIS TECHNOLOGIES PRIVATE LIMITED	CAT C
26918	MEDIACOM COMMUNICATIONS PRIVATE LIMITED	CAT C
26919	MWH INDIA PRIVATE LIMITED	CAT C
26920	OMG NETWORK INDIA PRIVATE LIMITED	CAT C
26921	RADICLE SOFTWARE PRIVATE LIMITED	CAT C
26922	REALITY PREMEDIA SERVICES PRIVATE LIMITED	CAT C
26923	STEEL MART INDIA PRIVATE LIMITED	CAT C
26924	SYNERGY ADVISORY PRIVATE LIMITED	CAT C
26925	TAM MEDIA RESEARCH PRIVATE LIMITED	CAT C
26926	TECHNOFORTE SOFTWARE PRIVATE LIMITED	CAT C
26927	TRIUNE ENERGY SERVICES PRIVATE LIMITED	CAT C
26928	TWININGS PRIVATE LIMITED	CAT C
26929	VERTICURL MARKETING PRIVATE LIMITED	CAT C
26930	XCALIBER INFOTECH PRIVATE LIMITED	CAT C
26931	ZINNOV MANAGEMENT CONSULTING PRIVATE LIMITED	CAT C
26932	ARCON TECHSOLUTIONS PRIVATE LIMITED	CAT C
26933	HOMEKRAFT INFRA PRIVATE LIMITED	CAT C
26934	KAPLAN COLLEGES PRIVATE LIMITED	CAT C
26935	NVP VENTURE CAPITAL INDIA PRIVATE LIMITED	CAT C
26936	OSPYN TECHNOLOGIES PRIVATE LIMITED	CAT C
26937	RADIX WEB SOLUTIONS PRIVATE LIMITED	CAT C
26938	SOPRA BANKING SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED	CAT C
26939	TWITTER COMMUNICATIONS INDIA PRIVATE LIMITED	CAT C
26940	VALUELABS SERVICES PRIVATE LIMITED	CAT C
26941	XINTHE TECHNOLOGIES PRIVATE LIMITED	CAT C
26942	COMCAST INDIA ENGINEERING CENTER I LLP	CAT C
26943	CREDIT SUISSE AG	CAT C
26944	BLACKSTONE ADVISORS INDIA PRIVATE LIMITED	CAT C
26945	ALLIED JB FRICTION PRIVATE LIMITED	CAT C
26946	BLUESTONE JEWELLERY AND LIFESTYLE PRIVATE LIMITED	CAT C
26947	METALSA INDIA PRIVATE LIMITED	CAT C
26948	ADHAAN SOLUTION PRIVATE LIMITED	CAT C
26949	AET LABORATORIES PRIVATE LIMITED	CAT C
26950	DIRECTI INTERNET SOLUTIONS PRIVATE LIMITED	CAT C
26951	ESMECH EQUIPMENT PRIVATE LIMITED	CAT C
26952	EXOTIC INNOVATIONS PRIVATE LIMITED	CAT C
26953	LOTUS LABS PRIVATE LIMITED	CAT C
26954	MAGEBA BRIDGE PRODUCTS PRIVATE LIMITED	CAT C
26955	NORTHLAND HOLDING COMPANY PRIVATE LIMITED	CAT C
26956	SYSNET GLOBAL TECHNOLOGIES PRIVATE LIMITED	CAT C
26957	VIS NETWORKS PRIVATE LIMITED	CAT C
26958	HONEYWELL ELECTRICAL DEVICES AND SYSTEMS INDIA LIMITED	CAT C
26959	AEON CREDIT SERVICE INDIA PRIVATE LIMITED	CAT C
26960	AIREF ENGINEERS PRIVATE LIMITED	CAT C
26961	APOLLO HOME HEALTHCARE LIMITED	CAT C
26962	KYOCERA CTC PRECISION TOOLS PRIVATE LIMITED	CAT C
26963	SOUTH WEST PORT LIMITED	CAT C
26964	UPGRAD EDUCATION PRIVATE LIMITED	CAT C
26965	ANDERSON GREENWOOD CROSBY SANMAR LIMITED	CAT C
26966	ASTI ELECTRONICS INDIA PRIVATE LIMITED	CAT C
26967	AVALARA TECHNOLOGIES PRIVATE LIMITED	CAT C
26968	AVANA LOGISTEK LIMITED	CAT C
26969	CES LIMITED	CAT C
26970	CHUNMUN STORES PRIVATE LIMITED	CAT C
26971	CII GUARDIAN INTERNATIONAL LIMITED	CAT C
26972	DANA INDIA TECHNICAL CENTRE PRIVATE LIMITED	CAT C
26973	DANIEL MEASUREMENT SOLUTIONS PRIVATE LIMITED	CAT C
26974	DOEHLER INDIA PRIVATE LIMITED	CAT C
26975	ELICA PB INDIA PRIVATE LIMITED	CAT C
26976	EQ TECHNOLOGIC INDIA PRIVATE LIMITED	CAT C
26977	EVOKE TECHNOLOGIES PRIVATE LIMITED	CAT C
26978	FLOWSERVE SANMAR LIMITED	CAT C
26979	FRONTIER BUSINESS SYSTEMS PRIVATE LIMITED	CAT C
26980	HYDAC INDIA PRIVATE LIMITED	CAT C
26981	INDIA PESTICIDES LIMITED	CAT C
26982	INDIUM SOFTWARE INDIA LIMITED	CAT C
26983	INFINERA INDIA PRIVATE LIMITED	CAT C
26984	INTERACTIVE MANPOWER SOLUTION PRIVATE LIMITED	CAT C
26985	KRIBHCO INFRASTRUCTURE LIMITED	CAT C
26986	KRISHNA ISHIZAKI AUTO LIMITED	CAT C
26987	MARUBENI INDIA PRIVATE LIMITED	CAT C
26988	PURI CONSTRUCTION PRIVATE LIMITED	CAT C
26989	PVH INDIA LIMITED	CAT C
26990	RAMCO STEELS PRIVATE LIMITED	CAT C
26991	TOKHEIM INDIA PRIVATE LIMITED	CAT C
26992	VENTURA SECURITIES LIMITED	CAT C
26993	VIDYA MANDIR CLASSES LIMITED	CAT C
26994	YOUNG BRAND APPAREL PRIVATE LIMITED	CAT C
26995	EDELWEISS TOKIO LIFE INSURANCE COMPANY LIMITED	CAT C
26996	OPEN SOLUTIONS SOFTWARE SERVICES PRIVATE LIMITED	CAT C
26997	RIO TINTO INDIA PRIVATE LIMITED	CAT C
26998	SRM TECHNOLOGIES PRIVATE LIMITED	CAT C
26999	STERLING INFORMATION RESOURCES INDIA PRIVATE LIMITED	CAT C
27000	JINDAL INTELLICOM LIMITED	CAT C
27001	TOYOTA LAKOZY AUTO PRIVATE LIMITED	CAT C
27002	AYESA INDIA PRIVATE LIMITED	CAT C
27003	CONTINUUM MANAGED SOLUTIONS LLP	CAT C
27004	DELOITTE FINANCIAL ADVISORY SERVICES INDIA PRIVATE LIMITED	CAT C
27005	INDIABULLS PHARMACEUTICALS LIMITED	CAT C
27006	STARWORTH INFRASTRUCTURE AND CONSTRUCTION LIMITED	CAT C
27007	DIKSHA TECHNOLOGIES PRIVATE LIMITED	CAT C
27008	BOEING INDIA DEFENSE PRIVATE LIMITED	CAT C
27009	EPICOR SOFTWARE INDIA PRIVATE LIMITED	CAT C
27010	INVESTEC CAPITAL SERVICES INDIA PRIVATE LIMITED	CAT C
27011	MASHREQ GLOBAL SERVICES PRIVATE LIMITED	CAT C
27012	URBANCLAP TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
27013	ARVAL INDIA PRIVATE LIMITED	CAT C
27014	AXTRIA INDIA PRIVATE LIMITED	CAT C
27015	BESTEX MM INDIA PRIVATE LIMITED	CAT C
27016	CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED	CAT C
27017	CLIMATE ETC TECHNOLOGY SERVICES PRIVATE LIMITED	CAT C
27018	COMAU INDIA PRIVATE LIMITED	CAT C
27019	CSG SYSTEMS INTERNATIONAL INDIA PRIVATE LIMITED	CAT C
27020	CULTFIT HEALTHCARE PRIVATE LIMITED	CAT C
27021	DDB MUDRA PRIVATE LIMITED	CAT C
27022	DRUVA DATA SOLUTIONS PRIVATE LIMITED	CAT C
27023	FEV INDIA PRIVATE LIMITED	CAT C
27024	GAVS TECHNOLOGIES PRIVATE LIMITED	CAT C
27025	GLATT SYSTEMS PRIVATE LIMITED	CAT C
27026	HUF INDIA PRIVATE LIMITED	CAT C
27027	HURON EURASIA INDIA PRIVATE LIMITED	CAT C
27028	J V GOKAL AND COMPANY PRIVATE LIMITED	CAT C
27029	KERAKOLL INDIA PRIVATE LIMITED	CAT C
27030	LEADEC INDIA PRIVATE LIMITED	CAT C
27031	MRF CORP LIMITED	CAT C
27032	NITYO INFOTECH SERVICES PRIVATE LIMITED	CAT C
27033	NOURISHCO BEVERAGES LIMITED	CAT C
27034	OSI SYSTEMS PRIVATE LIMITED	CAT C
27035	PROKARMA SOFTECH PRIVATE LIMITED	CAT C
27036	QBURST TECHNOLOGIES PRIVATE LIMITED	CAT C
27037	RMSI PRIVATE LIMITED	CAT C
27038	SICK INDIA PRIVATE LIMITED	CAT C
27039	SIMPLILEARN SOLUTIONS PRIVATE LIMITED	CAT C
27040	TAAL TECH INDIA PRIVATE LIMITED	CAT C
27041	TOTO INDIA INDUSTRIES PRIVATE LIMITED	CAT C
27042	TRIUMPH INTERNATIONAL INDIA PRIVATE LIMITED	CAT C
27043	VISIONET SYSTEMS PRIVATE LIMITED	CAT C
27044	VOITH TURBO PRIVATE LIMITED	CAT C
27045	VVDN TECHNOLOGIES PRIVATE LIMITED	CAT C
27046	WEB WERKS INDIA PRIVATE LIMITED	CAT C
27047	XPANXION INTERNATIONAL PRIVATE LIMITED	CAT C
27048	ACI WORLDWIDE CONSULTING INDIA PRIVATE LIMITED	CAT C
27049	BBC WORLD SERVICE INDIA PRIVATE LIMITED	CAT C
27050	DRAEGER INDIA PRIVATE LIMITED	CAT C
27051	EVRY INDIA PRIVATE LIMITED	CAT C
27052	GROUPON SHARED SERVICES PRIVATE LIMITED	CAT C
27053	GT US SHARED SERVICES CENTER INDIA PRIVATE LIMITED	CAT C
27054	NEXTGEN HEALTHCARE INDIA PRIVATE LIMITED	CAT C
27055	RBL FINSERVE LIMITED	CAT C
27056	ROTHE ERDE INDIA PRIVATE LIMITED	CAT C
27057	TUV RHEINLAND INDIA PRIVATE LIMITED	CAT C
27058	WEBHELP INDIA PRIVATE LIMITED	CAT C
27059	A2Z ONLINE SERVICES PRIVATE LIMITED	CAT C
27060	AIR LIQUIDE INDIA HOLDING PRIVATE LIMITED	CAT C
27061	CAPCO TECHNOLOGIES PRIVATE LIMITED	CAT C
27062	DENAVE INDIA PRIVATE LIMITED	CAT C
27063	KEYSIGHT TECHNOLOGIES INTERNATIONAL INDIA PRIVATE LIMITED	CAT C
27064	NIDEC INDIA PRIVATE LIMITED	CAT C
27065	ZOETIS PHARMACEUTICAL RESEARCH PRIVATE LIMITED	CAT C
27066	ENPHASE SOLAR ENERGY PRIVATE LIMITED	CAT C
27067	EXPLEO INDIA INFOSYSTEMS PRIVATE LIMITED	CAT C
27068	GLOBAL HEALTHCARE BILLING PARTNERS PRIVATE LIMITED	CAT C
27069	GLOBANT INDIA PRIVATE LIMITED	CAT C
27070	HONASA CONSUMER PRIVATE LIMITED	CAT C
27071	NEUROGLIA HEALTH PRIVATE LIMITED	CAT C
27072	PERKINELMER INDIA PRIVATE LIMITED	CAT C
27073	PROCESSMAP INDIA PRIVATE LIMITED	CAT C
27074	SAPIENS TECHNOLOGIES 1982 INDIA PRIVATE LIMITED	CAT C
27075	SAXO GROUP INDIA PRIVATE LIMITED	CAT C
27076	TIVO TECH PRIVATE LIMITED	CAT C
27077	AUTODESK INDIA PRIVATE LIMITED	CAT C
27078	EXPERIS IT PRIVATE LIMITED	CAT C
27079	SBM BANK INDIA LIMITED	CAT C
27080	SODEXO SVC INDIA PRIVATE LIMITED	CAT C
27081	TENNECO CLEAN AIR INDIA PRIVATE LIMITED	CAT C
27082	HYUNDAI AUTOEVER INDIA PRIVATE LIMITED	CAT C
27083	MEDIAEDGE CIA INDIA PRIVATE LIMITED	CAT C
27084	PHOENIX FLEXIBLES PRIVATE LIMITED	CAT C
27085	SIDDHARTH GREASE AND LUBES PRIVATE LIMITED	CAT C
27086	AFORESERVE COM LIMITED	CAT C
27087	ASCO NUMATICS INDIA PRIVATE LIMITED	CAT C
27088	GRAVITAS TECHNOLOGY PRIVATE LIMITED	CAT C
27089	IDEAL ROAD BUILDERS PRIVATE LIMITED	CAT C
27090	INDICA INDUSTRIES PRIVATE LIMITED	CAT C
27091	JEEVES CONSUMER SERVICES PRIVATE LIMITED	CAT C
27092	KESTONE INTEGRATED MARKETING SERVICES PRIVATE LIMITED	CAT C
27093	MANTRI DEVELOPERS PRIVATE LIMITED	CAT C
27094	MERSEN INDIA PRIVATE LIMITED	CAT C
27095	PRATHAM SOFTWARE PRIVATE LIMITED	CAT C
27096	RAMTECH SOFTWARE SOLUTIONS PRIVATE LIMITED	CAT C
27097	RESBIRD TECHNOLOGIES PRIVATE LIMITED	CAT C
27098	SUMIL CHEMICAL INDUSTRIES PRIVATE LIMITED	CAT C
27099	CONCUR TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
27100	IHS GLOBAL PRIVATE LIMITED	CAT C
27101	HYUNDAI MOTOR INDIA ENGINEERING PRIVATE LIMITED	CAT C
27102	ANALOG DEVICES INDIA PRIVATE LIMITED	CAT C
27103	FIRST DATA INDIA PRIVATE LIMITED	CAT C
27104	TOSHIBA SOFTWARE INDIA PRIVATE LIMITED	CAT C
27105	AVERY INDIA LIMITED	CAT C
27106	CHENNAI CONTAINER TERMINAL PRIVATE LIMITED	CAT C
27107	NILONS ENTERPRISES PRIVATE LIMITED	CAT C
27108	SPACK AUTOMOTIVES PRIVATE LIMITED	CAT C
27109	SAMARTH LIFE SCIENCES PRIVATE LIMITED	CAT C
27110	OTSUKA PHARMACEUTICAL INDIA PRIVATE LIMITED	CAT C
27111	SHADOWFAX TECHNOLOGIES PRIVATE LIMITED	CAT C
27112	FERRO SCRAP NIGAM LIMITED	CAT C
27113	MSCI SERVICES PRIVATE LIMITED	CAT C
27114	AVALON TECHNOLOGIES PRIVATE LIMITED	CAT C
27115	AVL INDIA PRIVATE LIMITED	CAT C
27116	BASELL POLYOLEFINS INDIA PRIVATE LIMITED	CAT C
27117	CONTROL PRINT LIMITED	CAT C
27118	DHR HOLDING INDIA PRIVATE LIMITED	CAT C
27119	EATON FLUID POWER LIMITED	CAT C
27120	ELCA COSMETICS PRIVATE LIMITED	CAT C
27121	GLOBAL GREEN COMPANY LIMITED	CAT C
27122	JSL LIFESTYLE LIMITED	CAT C
27123	KOGTA FINANCIAL INDIA LIMITED	CAT C
27124	KRIS FLEXIPACKS PRIVATE LIMITED	CAT C
27125	PAR FORMULATIONS PRIVATE LIMITED	CAT C
27126	PHARMED LIMITED	CAT C
27127	RINAC INDIA LIMITED	CAT C
27128	STAHL INDIA PRIVATE LIMITED	CAT C
27129	VASCON ENGINEERS LIMITED	CAT C
27130	IPE GLOBAL LIMITED	CAT C
27131	LENSKART SOLUTIONS PRIVATE LIMITED	CAT C
27132	NEW DELHI TELEVISION LIMITED	CAT C
27133	SHALINA LABORATORIES PRIVATE LIMITED	CAT C
27134	UPS SCS INDIA PRIVATE LIMITED	CAT C
27135	MINDA KYORAKU LIMITED	CAT C
27136	PEARSON INDIA EDUCATION SERVICES PRIVATE LIMITED	CAT C
27137	WORLEY SERVICES INDIA PRIVATE LIMITED	CAT C
27138	AQUITY SOLUTIONS INDIA PRIVATE LIMITED	CAT C
27139	ATLANTIC LUBRICANTS AND SPECIALITIES PRIVATE LIMITED	CAT C
27140	OLECTRA GREENTECH LIMITED	CAT C
27141	RELIGARE BROKING LIMITED	CAT C
27142	ART HOUSING FINANCE INDIA LIMITED	CAT C
27143	MAJESCO SOFTWARE AND SOLUTIONS INDIA PRIVATE LIMITED	CAT C
27144	WANFENG ALUMINUM WHEEL INDIA PRIVATE LIMITED	CAT C
27145	ACG PAM PHARMA TECHNOLOGIES PRIVATE LIMITED	CAT C
27146	ALLERGAN INDIA PRIVATE LIMITED	CAT C
27147	BCT CONSULTING PRIVATE LIMITED	CAT C
27148	DANISCO INDIA PRIVATE LIMITED	CAT C
27149	GREY ORANGE INDIA PRIVATE LIMITED	CAT C
27150	HUGHES SYSTIQUE PRIVATE LIMITED	CAT C
27151	INFOGAIN INDIA PRIVATE LIMITED	CAT C
27152	INNOMINDS SOFTWARE PRIVATE LIMITED	CAT C
27153	JOHNSON AND JOHNSON SURGICAL VISION INDIA PRIVATE LIMITED	CAT C
27154	KEOLIS HYDERABAD MASS RAPID TRANSIT SYSTEM PRIVATE LIMITED	CAT C
27155	MIKUNI INDIA PRIVATE LIMITED	CAT C
27156	SOKRATI TECHNOLOGIES PRIVATE LIMITED	CAT C
27157	TIBCO SOFTWARE INDIA PRIVATE LIMITED	CAT C
27158	TOYODA GOSEI MINDA INDIA PRIVATE LIMITED	CAT C
27159	UGAM SOLUTIONS PRIVATE LIMITED	CAT C
27160	AIR LIQUIDE NORTH INDIA PRIVATE LIMITED	CAT C
27161	AKER POWERGAS PRIVATE LIMITED	CAT C
27162	CVENT INDIA PRIVATE LIMITED	CAT C
27163	EDCIL INDIA LIMITED	CAT C
27164	ENDURANCE INTERNATIONAL GROUP INDIA PRIVATE LIMITED	CAT C
27165	FREUDENBERG GALA HOUSEHOLD PRODUCT PRIVATE LIMITED	CAT C
27166	GILLETTE DIVERSIFIED OPERATIONS PRIVATE LIMITED	CAT C
27167	MARSH INDIA INSURANCE BROKERS PRIVATE LIMITED	CAT C
27168	SATYAM VENTURE ENGINEERING SERVICES PRIVATE LIMITED	CAT C
27169	SUN LIFE INDIA SERVICE CENTRE PRIVATE LIMITED	CAT C
27170	TATA BOEING AEROSPACE LIMITED	CAT C
27171	XAVIENT SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED	CAT C
27172	FARE PORTAL INDIA PRIVATE LIMITED	CAT C
27173	PTC SOFTWARE INDIA PRIVATE LIMITED	CAT C
27174	RELX INDIA PRIVATE LIMITED	CAT C
27175	YOKOHAMA INDIA PRIVATE LIMITED	CAT C
27176	FUJIYAMA POWER SYSTEMS PRIVATE LIMITED	CAT C
27177	UBS INDIA PRIVATE LIMITED	CAT C
27178	ATTRA INFOTECH PRIVATE LIMITED	CAT C
27179	EXTREME NETWORKS INDIA PRIVATE LIMITED	CAT C
27180	GUARDIAN INDIA OPERATIONS PRIVATE LIMITED	CAT C
27181	MANN AND HUMMEL FILTER PRIVATE LIMITED	CAT C
27182	SCHENCK PROCESS SOLUTIONS INDIA PRIVATE LIMITED	CAT C
27183	SUPREME COMPUTERS INDIA PRIVATE LIMITED	CAT C
27184	KAAPRO MANAGEMENT SOLUTIONS PRIVATE LIMITED	CAT C
27185	RESONANCE EDUVENTURES LIMITED	CAT C
27186	CARGO MOTORS DELHI PRIVATE LIMITED	CAT C
27187	DEW SOLUTIONS PRIVATE LIMITED	CAT C
27188	WHIRLPOOL ASIA LLP	CAT C
27189	MYLAN PHARMACEUTICALS PRIVATE LIMITED	CAT C
27190	ITOCHU INDIA PRIVATE LIMITED	CAT C
27191	AECOM INDIA PRIVATE LIMITED	CAT C
27192	BLACKROCK SERVICES INDIA PRIVATE LIMITED	CAT C
27193	SONY INDIA SOFTWARE CENTRE PRIVATE LIMITED	CAT C
27194	CHOLA BUSINESS SERVICES LIMITED	CAT C
27195	CRAYON SOFTWARE EXPERTS INDIA PRIVATE LIMITED	CAT C
27196	PRICOL LIMITED	CAT C
27197	ADVANCED ENZYME TECHNOLOGIES LIMITED	CAT C
27198	DEFSYS SOLUTIONS PRIVATE LIMITED	CAT C
27199	EATON POWER QUALITY PRIVATE LIMITED	CAT C
27200	EGIS INDIA CONSULTING ENGINEERS PRIVATE LIMITED	CAT C
27201	INDIAMART INTERMESH LIMITED	CAT C
27202	JANKI CORP LIMITED	CAT C
27203	MEDISPRAY LABORATORIES PRIVATE LIMITED	CAT C
27204	PEARL GLOBAL INDUSTRIES LIMITED	CAT C
27205	RA CHEM PHARMA LIMITED	CAT C
27206	TERRIER SECURITY SERVICES INDIA PRIVATE LIMITED	CAT C
27207	IDP EDUCATION INDIA PRIVATE LIMITED	CAT C
27208	MACAWBER BEEKAY PRIVATE LIMITED	CAT C
27209	OFB TECH PRIVATE LIMITED	CAT C
27210	SWAN ENERGY LIMITED	CAT C
27211	UGRO CAPITAL LIMITED	CAT C
27212	W S ATKINS INDIA PRIVATE LIMITED	CAT C
27213	ADITYA BIRLA INSURANCE BROKERS LIMITED	CAT C
27214	HERANBA INDUSTRIES LIMITED	CAT C
27215	HETTICH INDIA PRIVATE LIMITED	CAT C
27216	BHARTI AIRTEL SERVICES LIMITED	CAT C
27217	CEIGALL INDIA LIMITED	CAT C
27218	TEAMLEASE DIGITAL PRIVATE LIMITED	CAT C
27219	PANACEA BIOTEC LIMITED	CAT C
27220	ANSYS SOFTWARE PRIVATE LIMITED	CAT C
27221	FRESENIUS MEDICAL CARE INDIA PRIVATE LIMITED	CAT C
27222	JANATICS INDIA PRIVATE LIMITED	CAT C
27223	MAGNA AUTOMOTIVE INDIA PRIVATE LIMITED	CAT C
27224	RADHAKRISHNA FOODLAND PRIVATE LIMITED	CAT C
27225	SOLUGENIX INDIA PRIVATE LIMITED	CAT C
27226	FRESENIUS KABI ONCOLOGY LIMITED	CAT C
27227	HINDUJA HOUSING FINANCE LIMITED	CAT C
27228	SABRE TRAVEL TECHNOLOGIES PRIVATE LIMITED	CAT C
27229	UBER INDIA RESEARCH AND DEVELOPMENT PRIVATE LIMITED	CAT C
27230	XILINX INDIA TECHNOLOGY SERVICES PRIVATE LIMITED	CAT C
27231	AON CONSULTING PRIVATE LIMITED	CAT C
27232	ESSILOR INDIA PRIVATE LIMITED	CAT C
27233	GRANT THORNTON ADVISORY PRIVATE LIMITED	CAT C
27234	JAY SHREE TEA AND INDUSTRIES LIMITED	CAT C
27235	SICOM LIMITED	CAT C
27236	CONCENTRIX SERVICES INDIA PRIVATE LIMITED	CAT C
27237	GEBBS HEALTHCARE SOLUTIONS PRIVATE LIMITED	CAT C
27238	MIRC ELECTRONICS LIMITED	CAT C
27239	BIOMERIEUX INDIA PRIVATE LIMITED	CAT C
27240	LOWES SERVICES INDIA PRIVATE LIMITED	CAT C
27241	R1 RCM GLOBAL PRIVATE LIMITED	CAT C
27242	VERITAS SOFTWARE TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
27243	PRAGMATIX SERVICES PRIVATE LIMITED	CAT C
27244	PRATHIMA INFRASTRUCTURE LIMITED	CAT C
27245	INTEGRATED CLEANROOM TECHNOLOGIES PRIVATE LIMITED	CAT C
27246	NIRANI SUGARS LIMITED	CAT C
27247	ISS SDB SECURITY SERVICES PRIVATE LIMITED	CAT C
27248	KPMG GLOBAL SERVICES MANAGEMENT PRIVATE LIMITED	CAT C
27249	LUBRIZOL ADVANCED MATERIALS INDIA PRIVATE LIMITED	CAT C
27250	EXXONMOBIL COMPANY INDIA PRIVATE LIMITED	CAT C
27251	NVIDIA GRAPHICS PRIVATE LIMITED	CAT C
27252	PIRAMAL CAPITAL AND HOUSING FINANCE LIMITED	CAT C
27253	VAKRANGEE LIMITED	CAT C
27254	PAYU PAYMENTS PRIVATE LIMITED	CAT C
27255	WIRTGEN INDIA PRIVATE LIMITED	CAT C
27256	ASIANET STAR COMMUNICATIONS PRIVATE LIMITED	CAT C
27257	ADANI INFRA INDIA LIMITED	CAT C
27258	MACROTECH DEVELOPERS LIMITED	CAT C
27259	TIRUMALA MILK PRODUCTS PRIVATE LIMITED	CAT C
27260	DLF POWER AND SERVICES LIMITED	CAT C
27261	AMAZON SELLER SERVICES PRIVATE LIMITED	CAT C
27262	RUNWAL DEVELOPERS PRIVATE LIMITED	CAT C
27263	ACG ASSOCIATED CAPSULES PRIVATE LIMITED	CAT C
27264	BAHWAN CYBERTEK PRIVATE LIMITED	CAT C
27265	SISTEMA SHYAM TELESERVICES LIMITED	CAT C
27266	TOWER VISION INDIA PRIVATE LIMITED	CAT C
27267	YAZAKI INDIA PRIVATE LIMITED	CAT C
27268	ADANI POWER RAJASTHAN LIMITED	CAT C
27269	ALLSTATE SOLUTIONS PRIVATE LIMITED	CAT C
27270	ANTRIX CORPORATION LIMITED	CAT C
27271	HSBC ASSET MANAGEMENT INDIA PRIVATE LIMITED	CAT C
27272	PUMA SPORTS INDIA PRIVATE LIMITED	CAT C
27273	FLIPKART INTERNET PRIVATE LIMITED	CAT C
27274	RELIANCE SMSL LIMITED	CAT C
27275	DSP INVESTMENT MANAGERS PRIVATE LIMITED	CAT C
27276	HANDS ON TRADES PRIVATE LIMITED	CAT C
27277	FERRERO INDIA PRIVATE LIMITED	CAT C
27278	MORGAN STANLEY INVESTMENT MANAGEMENT PRIVATE LIMITED	CAT C
27279	INDIA MEDTRONIC PRIVATE LIMITED	CAT C
27280	BHARTI TELECOM LIMITED	CAT C
27281	INOX WIND LIMITED	CAT C
27282	BNP PARIBAS ASSET MANAGEMENT INDIA PRIVATE LIMITED	CAT C
27283	NAGARRO SOFTWARE PRIVATE LIMITED	CAT C
27284	INTERACTIVE TELEVISION PRIVATE LIMITED	CAT C
27285	OMAX COTSPIN PRIVATE LIMITED	CAT C
27286	PREMIER ALCOBEV PRIVATE LIMITED	CAT C
27287	RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED	CAT C
27288	MOONFROG LABS PRIVATE LIMITED	CAT C
27289	GALLAGHER SERVICE CENTER LLP	CAT C
27290	VIVACHEM INTERMEDIATES PRIVATE LIMITED	CAT C
27291	WHISK SOFTWARE PRIVATE LIMITED	CAT C
27292	MEL SYSTEMS AND SERVICES LIMITED	CAT C
27293	SHRI JAGANNATH STEELS AND POWER LIMITED	CAT C
27294	BIRD AUTOMOTIVE PRIVATE LIMITED	CAT C
27295	GOA CARBON LIMITED	CAT C
27296	NV DISTILLERIES AND BREWERIES PRIVATE LIMITED	CAT C
27297	EUREKA OUTSOURCING SOLUTIONS PRIVATE LIMITED	CAT C
27298	NUNHEMS INDIA PRIVATE LIMITED	CAT C
27299	ASANDAS AND SONS PRIVATE LIMITED	CAT C
27300	BASF CHEMICALS INDIA PRIVATE LIMITED	CAT C
27301	DHARMAJ CROP GUARD LIMITED	CAT C
27302	FISERV CE PRIVATE LIMITED	CAT C
27303	SUPRIYA LIFESCIENCE LIMITED	CAT C
27304	VALUEDRIVE TECHNOLOGIES PRIVATE LIMITED	CAT C
27305	WALTER TOOLS INDIA PRIVATE LIMITED	CAT C
27306	ABZOOBA INDIA INFOTECH PRIVATE LIMITED	CAT C
27307	ANIXTER INDIA PRIVATE LIMITED	CAT C
27308	NUTANIX TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
27309	VFS DATA PROCESSING PRIVATE LIMITED	CAT C
27310	EBRO INDIA PRIVATE LIMITED	CAT C
27311	EPAM SYSTEMS INDIA PRIVATE LIMITED	CAT C
27312	GRIPTONITE GAMES INDIA PRIVATE LIMITED	CAT C
27313	INGERSOLL RAND TECHNOLOGIES AND SERVICES PRIVATE LIMITED	CAT C
27314	MBB LABS PRIVATE LIMITED	CAT C
