S NO.	COMPANY NAME	COMPANY CATEGORY
7143	DEV INFORMATION TECHNOLOGY PRIVATE LIMITED	 CAT C 
7144	DEVAMBIKA NURSING HOME PRIVATE LIMITED	 CAT C 
7145	DEVANSHI ELECTRONICS PRIVATE LIMITED	 CAT C 
7146	DEVASHISH INFRASTRUCTURE PRIVATE LIMITED	 CAT C 
7147	DEVERE GROUP INDIA INVESTMENT ADVISORS PRIVATE LIMITED	 CAT C 
7148	DEVGEN SEEDS AND CROP TECHNOLOGY PRIVATE LIMITED	 CAT C 
7149	DEVICEDRIVEN (INDIA) PRIVATE LIMITED	 CAT C 
7150	DEVU TOOLS PRIVATE LIMITED	 CAT C 
7151	DEVYANI AIRPORT SERVICES (MUMBAI) PRIVATE LIMITED	 CAT C 
7152	DEVYANI FOOD STREET PRIVATE LIMITED	 CAT C 
7153	DEWAS METAL SECTIONS LIMITED	 CAT C 
7154	DEXCEL ELECTRONICS DESIGNS PRIVATE LIMITED	 CAT C 
7155	DEXLER INFORMATION SOLUTIONS PRIVATE LIMITED	 CAT C 
7156	DEXTERITY PROJECTS PRIVATE LIMITED	 CAT C 
7157	DEYS MEDICAL STORE (MANUFACTURING) LTD.	 CAT C 
7158	DEZAN SHIRA CONSULTANCY SERVICES PRIVATE LIMITED	 CAT C 
7159	DFA CONSULTANTS PRIVATE LIMITED	 CAT C 
7160	DFS INDIA PRIVATE LIMITED	 CAT C 
7161	DHANANJAY INDUSTRIAL ENGINEER PRIVATE LIMITED	 CAT C 
7162	DHANLAXMI FABRICS LIMITED	 CAT C 
7163	DHANTURI GROUP OF HOTELS PRIVATE LIMITED	 CAT C 
7164	DHANUSH INFOSOL PRIVATE LIMITED	 CAT C 
7165	DHANUSH INFOTECH PRIVATE LIMITED	 CAT C 
7166	DHANUSH IT SOLUTIONS PRIVATE LIMTED	 CAT C 
7167	DHANWANTARY MEDICARE & RESEARCH CENTRE PRIVATE LIMITED	 CAT C 
7168	DHANYA AGRO FARMS PRIVATE LIMITED	 CAT C 
7169	DHARMA SYSTEMS PRIVATE LIMITED	 CAT C 
7170	DHARNE SYSTEMS PRIVATE LIMITED	 CAT C 
7171	DHARNI SAMPDA PRIVATE LIMITED	 CAT C 
7172	DHARTI DREDGING AND INFRASTRUCTURE LIMITED	 CAT C 
7173	DHARUHERA PHARMACEUTICALS PVT LTD	 CAT C 
7174	DHI-(INDIA) WATER AND ENVIRONMENT PRIVATE LIMITED	 CAT C 
7175	DHII HEALTH TECH PRIVATE LIMITED	 CAT C 
7176	DHINGRA MOTORS PRIVATE LIMITED	 CAT C 
7177	DHR HOLDING INDIA PRIVATE LIMITED	 CAT C 
7178	DHRUV COMPUSOFT CONSULTANCY PRIVATE LIMITED	 CAT C 
7179	DHRUVA ADVISORS LLP	 CAT C 
7180	DHRUVDESH MOTORS PVT LTD	 CAT C 
7181	DHTC LOGISTICS LIMITED	 CAT C 
7182	DIAB CORE MATERIALS PRIVATE LIMITED	 CAT C 
7183	DIABETIK FOOT CARE INDIA PRIVATE LIMITED	 CAT C 
7184	DIAGNOSYS ELECTRONICS (I) PRIVATE LIMITED	 CAT C 
7185	DIAGOLD DESIGNS LIMITED	 CAT C 
7186	DIAMOND FOOTCARE UDYOG PRIVATE LIMITED	 CAT C 
7187	DIAMOND INTERNATIONAL PRIVATE LIMITED	 CAT C 
7188	DIAMOND PRODUCTS LIMITED	 CAT C 
7189	DIASQUA INDIA PRIVATE LIMITED	 CAT C 
7190	DICITEX HOME FURNISHINGS PRIVATE LIMITED	 CAT C 
7191	DIETECH INDIA PRIVATE LIMITED	 CAT C 
7192	DIETRICH ENGINEERING CONSULTANTS INDIA PRIVATE LIMITED	 CAT C 
7193	DIGANT TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7194	DIGI M2M SOLUTIONS INDIA PRIVATE LIMITED	 CAT C 
7195	DIGICALL GLOBAL PRIVATE LIMITED	 CAT C 
7196	DIGICALL TELESERVICES PRIVATE LIMITED	 CAT C 
7197	DIGICORP INFORMATIONS SYSTEMS PRIVATE LIMITED	 CAT C 
7198	DIGIKORE STUDIOS PRIVATE LIMITED	 CAT C 
7199	DIGIT SECURE INDIA PRIVATE LIMITED	 CAT C 
7200	DIGITAL AVENUES LIMITED	 CAT C 
7201	DIGITAL COMPUSYSTEMS PRIVATE LIMITED	 CAT C 
7202	DIGITAL DRIFTWOOD PRIVATE LIMITED	 CAT C 
7203	DIGITAL HARBOR PRIVATE LIMITED	 CAT C 
7204	DIGITAL MESH SOFTECH INDIA PRIVATE LIMITED	 CAT C 
7205	DIGITAL NIRVANA INFORMATION SYSTEMS (INDIA) PRIVATE LIMITED	 CAT C 
7206	DIGITAL ONLINE SOLUTIONS PRIVATE LIMITED	 CAT C 
7207	DIGITAL RADIO (DELHI) BROADCASTING LIMITED	 CAT C 
7208	DIGITAL WEB SOLUTIONS PRIVATE LIMITED	 CAT C 
7209	DIGITE INFOTECH PRIVATE LIMITED	 CAT C 
7210	DIGITIZING MART PRIVATE LIMITED	 CAT C 
7211	DIGNITY ENTERPRISES PRIVATE LIMITED	 CAT C 
7212	DILIGENT MEDIA CORPORATION LIMITED	 CAT C 
7213	DIMENSION INDIA NETWORKS PRIVATE LIMITED.	 CAT C 
7214	DIMENSIONAL SECURITIES PVT. LTD.	 CAT C 
7215	DIMENSIONS CYBERTECH INDIA PRIVATE LIMITED	 CAT C 
7216	DIMENSIONS INNOVATION LABS PRIVATE LIMITED	 CAT C 
7217	DIMEXON INTEGRATED BUSINESS SERVICES PRIVATE LIMITED	 CAT C 
7218	DIMEXON JEWELLERY CREATIONS PRIVATE LIMITED	 CAT C 
7219	DINAMIC OIL INDIA PRIVATE LIMITED	 CAT C 
7220	DINESH REMEDIES LIMITED	 CAT C 
7221	DINMAN POLYPACKS PRIVATE LIMITED	 CAT C 
7222	DIONA TECHNOLOGIES INDIA PRIVATE LIMITED	 CAT C 
7223	DIPLOMAT ELECTRICALS PRIVATE LIMITED	 CAT C 
7224	DIRAK (INDIA) PANEL FITTINGS PRIVATE LIMITED	 CAT C 
7225	DIRECT LOGISTICS INDIA PRIVATE LIMITED	 CAT C 
7226	DIRECTI INTERNET SOLUTIONS PRIVATE LIMITED	 CAT C 
7227	DISCOVERTURE SOLUTIONS (INDIA) PRIVATE LIMITED	 CAT C 
7228	DISCUS IT PRIVATE LIMITED	 CAT C 
7229	DISHA DWELLINGS PRIVATE LIMITED	 CAT C 
7230	DISHA HOTELS PVT LTD	 CAT C 
7231	DISPOSAFE HEALTH AND LIFE CARE LIMITED	 CAT C 
7232	DITECH PROCESS SOLUTIONS PRIVATE LIMITED	 CAT C 
7233	DIVERSE LYNX INDIA PRIVATE LIMITED	 CAT C 
7234	DIVINE PAPER PRODUCTS PRIVATE LIMITED	 CAT C 
7235	DIVUM CORPORATE SERVICES PRIVATE LIMITED	 CAT C 
7236	DIVYA SHIPPING AND CLEARING SERVICES PVT LTD	 CAT C 
7237	DIWAN SAHEB FASHIONS PRIVATE LIMITED	 CAT C 
7238	DIXONS CARGO CONSOLIDATORS PVT LTD	 CAT C 
7239	DIYOTTA INDIA PRIVATE LIMITED	 CAT C 
7240	DKSH INDIA PRIVATE LIMITED	 CAT C 
7241	DLECTA FOODS PRIVATE LIMITED	 CAT C 
7242	DLF BRANDS LIMITED	 CAT C 
7243	DLF COMMERCIAL DEVELOPERS LIMITED	 CAT C 
7244	DLF EMPORIO RESTAURANTS LIMITED	 CAT C 
7245	DLF ESTATE DEVELOPERS LIMITED	 CAT C 
7246	DLF GARDEN CITY INDORE PRIVATE LIMITED	 CAT C 
7247	DLF GOLF RESORTS LIMITED	 CAT C 
7248	DLF RECREATIONAL FOUNDATION LIMITED	 CAT C 
7249	DLF SOUTHERN HOMES PRIVATE LIMITED	 CAT C 
7250	DLF SOUTHERN TOWNS PRIVATE LIMITED	 CAT C 
7251	DM SOUTH INDIA HOSPITALITY PRIVATE LIMITED	 CAT C 
7252	DMC AUTOMOTIVE PRIVATE LIMITED	 CAT C 
7253	DMI FINANCE PRIVATE LIMITED	 CAT C 
7254	DMI INNOVATIONS PRIVATE LIMITED	 CAT C 
7255	DMIA LAND (INDIA) PRIVATE LIMITED	 CAT C 
7256	DMX TECHNOLOGIES (INDIA) PRIVATE LIMITED	 CAT C 
7257	DNA INFOTEL PRIVATE LIMITED	 CAT C 
7258	DNA SYSTEMS PRIVATE LIMITED	 CAT C 
7259	DNH PROJECTS LIMITED	 CAT C 
7260	DNP FOODS LIMITED	 CAT C 
7261	DNV GL BUSINESS ASSURANCE INDIA PRIVATE LIMITED	 CAT C 
7262	DODECAN SERVICES PRIVATE LIMITED	 CAT C 
7263	DOGETECH MACHINERY MANUFACTURING PRIVATE LIMITED	 CAT C 
7264	DOKA INDIA PRIVATE LIMITED	 CAT C 
7265	DOLCERA INFORMATION TECHNOLOGY SERVICES PRIVATE LIMITED	 CAT C 
7266	DOLF LEASING LIMITED	 CAT C 
7267	DOLPHIN FOODS INDIA LIMITED	 CAT C 
7268	DOLPHIN HOTELS LIMITED	 CAT C 
7269	DOLPHIN MARINE FOODS AND PROCESSORS (INDIA) PRIVATE LIMITED	 CAT C 
7270	DOMAIN EDUTECH PRIVATE LIMITED	 CAT C 
7271	DOMEX E-DATA PRIVATE LIMITED	 CAT C 
7272	DOMINION DIAMOND (INDIA) PRIVATE LIMITED	 CAT C 
7273	DON CONSTRUCTION CHEMICALS INDIA LIMITED	 CAT C 
7274	DONALDSON INDIA FILTER SYSTEMS PRIVATE LIMITED	 CAT C 
7275	DONG - A INDIA AUTOMOTIVE PRIVATE LIMITED	 CAT C 
7276	DONG AH ELECTRIC INDIA PRIVATE LIMITED	 CAT C 
7277	DONG WOO SURFACE TECH ( INDIA ) PRIVATE LIMITED	 CAT C 
7278	DONGFANG ELECTRONICS CO. LTD	 CAT C 
7279	DONGNAM LOGISTICS INDIA PRIVATE LIMITED	 CAT C 
7280	DONGRE PROJECT MANAGEMENT CONSULTANTS PRIVATE LIMITED	 CAT C 
7281	DONGSAN AUTOMOTIVE INDIA PRIVATE LIMITED	 CAT C 
7282	DONNA APPARELS PRIVATE LIMITED	 CAT C 
7283	DOODLE DESIGNS PRIVATE LIMITED	 CAT C 
7284	DOODLEBLUE INNOVATIONS PRIVATE LIMITED	 CAT C 
7285	DOOR SABHA NIGAM LIMITED	 CAT C 
7286	DOOTERIAH & KALE JVALLEY TEA ESTATES PRIVATE LIMITED	 CAT C 
7287	DORMEUIL INDIA PRIVATE LIMITED	 CAT C 
7288	DORSET KABA SECURITY SYSTEMS PRIVATE LIMITED	 CAT C 
7289	DOT COM INFOWAY LIMITED	 CAT C 
7290	DOT DIGITAL PRIVATE LIMITED	 CAT C 
7291	DOTCOM SERVICES INDIA PRIVATE LIMITED	 CAT C 
7292	DOTCOM WEAVERS SOLUTIONS PRIVATE LIMITED	 CAT C 
7293	DOTO STUDIO PRIVATE LIMITED	 CAT C 
7294	DOTS INFO SYSTEMS (INDIA) PRIVATE LIMITED	 CAT C 
7295	DOUBLE SPRING MEDIA (INDIA) PRIVATE LIMITED	 CAT C 
7296	DOW JONES AND COMPANY INC	 CAT C 
7297	DOYEN SYSTEMS PRIVATE LIMITED	 CAT C 
7298	DQS UL MANAGEMENT SYSTEMS SOLUTIONS INDIA PRIVATE LIMITED	 CAT C 
7299	DR AMIN CONTROLLERS PRIVATE LIMITED C/N	 CAT C 
7300	DR ARVIND LIFE SCIENCE PRIVATE LIMITED	 CAT C 
7301	DR BATRAS POSITIVE HEALTH CLINIC PRIVATE LIMITED	 CAT C 
7302	DR WILLMAR SCHWABE INDIA PRIVATE LIMITED	 CAT C 
7303	DR. A S CLINIC PRIVATE LIMITED	 CAT C 
7304	DR. FRITSCH MACHINES AND POWDERS PRIVATE LIMITED	 CAT C 
7305	DR.REDDYS HOLDINGS LIMITED	 CAT C 
7306	DRAEGER INDIA PRIVATE LIMITED	 CAT C 
7307	DRAEGER SAFETY INDIA PRIVATE LIMITED	 CAT C 
7308	DRAGONWAVE HFCL INDIA PRIVATE LIMITED	 CAT C 
7309	DRAWMET WIRES PVT LTD	 CAT C 
7310	DRC SYSTEMS INDIA PRIVATE LIMITED	 CAT C 
7311	DREAM FLOWER HOUSING PROJECTS PRIVATE LIMITED	 CAT C 
7312	DREAM TRADING PRIVATE LIMITED	 CAT C 
7313	DREAMAJAX TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7314	DREAMGAINS FINANCIALS INDIA PRIVATE LIMITED	 CAT C 
7315	DREAMSCAPE MEDIA PRIVATE LIMITED	 CAT C 
7316	DREWRY MARITIME SERVICES PRIVATE LIMITED	 CAT C 
7317	DRHL INDIA SERVICES PRIVATE LIMITED	 CAT C 
7318	DRI INDIA RELAYS PRIVATE LIMITED	 CAT C 
7319	DRIPLEX WATER ENGINEERING INTERNATIONAL PRIVATE LIMITED	 CAT C 
7320	DRIPLEX WATER ENGINEERING PRIVATE LIMITED	 CAT C 
7321	DRISHTEE DEVELOPMENT AND COMMUNICATION LIMITED	 CAT C 
7322	DRISHTEE RURAL APPAREL PRODUCER COMPANY LIMITED	 CAT C 
7323	DRIVE INDIA ENTERPRISE SOLUTIONS LIMITED	 CAT C 
7324	DRIVESTREAM INDIA PRIVATE LIMITED	 CAT C 
7325	DROEGE GROUP (INDIA) PRIVATE LIMITED	 CAT C 
7326	DRUMS FOOD INTERNATIONAL PRIVATE LIMITED	 CAT C 
7327	DRUVA SOFTWARE PRIVATE LIMITED	 CAT C 
7328	DS CONNECTORS AND CABLES INDIA PRIVATE LIMITED	 CAT C 
7329	DS DIGITAL PRIVATE LIMITED	 CAT C 
7330	DSC MOTOR PRIVATE LIMITED	 CAT C 
7331	DSL MARKETING PRIVATE LIMITED	 CAT C 
7332	DSP CORPORATE SERVICES PRIVATE LIMITED	 CAT C 
7333	DSR INFOTECH LIMITED	 CAT C 
7334	DSS IMAGETECH PRIVATE LIMITED	 CAT C 
7335	DSS TAKARA BIO INDIA PRIVATE LIMITED	 CAT C 
7336	DST CHEMICALS INDIA PRIVATE LIMITED	 CAT C 
7337	DST WORLDWIDE SERVICES INDIA PRIVATE LIMITED	 CAT C 
7338	DTCC SOLUTIONS LLC	 CAT C 
7339	DTDC SUPPLY CHAIN SOLUTIONS LIMITED	 CAT C 
7340	DTL ANCILLARIES LIMITED	 CAT C 
7341	D-TOOLS DEVELOPMENT CENTER PRIVATE LIMITED	 CAT C 
7342	DU PONT FAR EAST INC.,	 CAT C 
7343	DUA AND ASSOCIATES HOTELS PVT. LTD	 CAT C 
7344	DUCATI ENERGIA (INDIA) PRIVATE LIMITED	 CAT C 
7345	DUCEN IT PRIVATE LIMITED	 CAT C 
7346	DUCOM INSTRUMENTS PRIVATE LIMITED	 CAT C 
7347	DUCONT INDIA SYSTEMS PRIVATE LIMITED	 CAT C 
7348	DUET INDIA HOTELS (JAIPUR) PRIVATE LIMITED	 CAT C 
7349	DUET INDIA HOTELS (PUNE) PRIVATE LIMITED	 CAT C 
7350	DUFERCO ASIA PTE LTD	 CAT C 
7351	DUGAR HOUSING LIMITED	 CAT C 
7352	DUGAR OVERSEAS PRIVATE LIMITED	 CAT C 
7353	DULEVO INDIA PRIVATE LIMITED	 CAT C 
7354	DUN & BRADSTREET TECHNOLOGIES & DATA SERVICES PVT LTD	 CAT C 
7355	DUNCANS AGRO CHEMICALS LIMITED	 CAT C 
7356	DUPRO CONSULTANTS PRIVATE LIMITED	 CAT C 
7357	DURA AUTO SYSTEMS INDIA PRIVATE LIMITED	 CAT C 
7358	DURA AUTOMOTIVE SERVICES INDIA PRIVATE LIMITED	 CAT C 
7359	DURAFLEX SERVICES AND CONSTRUCTION TECHNOLOGIES LIMITED	 CAT C 
7360	DURAG INDIA INSTRUMENTATION PRIVATE LIMITED	 CAT C 
7361	DURAVIT INDIA PRIVATE LIMITED	 CAT C 
7362	DURGA BEARINGS (MUMBAI) PRIVATE LIMITED	 CAT C 
7363	DURON ENERGY PRIVATE LIMITED	 CAT C 
7364	DUTRON PLASTICS LIMITED	 CAT C 
7365	DUTRON POLYMERS LIMITED	 CAT C 
7366	DUTSAN G ENGINEERS PVT LTD	 CAT C 
7367	DVG TECH SOLUTIONS PRIVATE LIMITED	 CAT C 
7368	DVS INDIA PRIVATE LIMITED	 CAT C 
7369	DW PRACTICE INDIA PRIVATE LIMITED	 CAT C 
7370	DWARIKA PROJECTS LIMITED	 CAT C 
7371	DWD PHARMACEUTICALS LIMITED	 CAT C 
7372	DWISE SOLUTIONS AND SERVICES PRIVATE LIMITED	 CAT C 
7373	DWP INTERICS PRIVATE LIMITED	 CAT C 
7374	DXCORR HARDWARETECHNOLOGIES PRIVATE LIMITED	 CAT C 
7375	DYMES PHARMACHEM LIMITED	 CAT C 
7376	DYNA HITECH POWER SYSTEMS LIMITED	 CAT C 
7377	DYNACONS SYSTEMS AND SOLUTIONS LIMITED	 CAT C 
7378	DYNALOG INDIA LIMITED	 CAT C 
7379	DYNAMIC COMPONENTS PRIVATE LIMITED	 CAT C 
7380	DYNAMIC ENGINEERS PVT LTD	 CAT C 
7381	DYNAMIC ENTERPRISES PVT LTD	 CAT C 
7382	DYNAMIC LOGISTICS PRIVATE LIMITED	 CAT C 
7383	DYNAMIC MOTORS PRIVATE LIMITED	 CAT C 
7384	DYNAMIC TOOLS PRIVATE LIMITED	 CAT C 
7385	DYNASTY PLASTICS PVT LIMITED	 CAT C 
7386	DYNATRACE INDIA SOFTWARE OPERATIONS PRIVATE LIMITED	 CAT C 
7387	DYNAXCEL ENGINEERS PRIVATE LIMITED	 CAT C 
7388	DYSTAR INDIA PRIVATE LIMITED	 CAT C 
7389	E & H PRECISION INDIA PRIVATE LIMITED	 CAT C 
7390	E I P R (INDIA) PRIVATE LIMITED	 CAT C 
7391	E M TECHNOLOGIES INDIA PRIVATE LIMITED	 CAT C 
7392	E TO E TRANSPORTATION INFRASTRUCTURE PRIVATE LIMITED	 CAT C 
7393	E TRAVEL ONLINE PRIVATE LIMITED	 CAT C 
7394	E Z BIOXCEL SOLUTIONS PRIVATE LIMITED	 CAT C 
7395	E.S. LIGHTING TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7396	E2 SOLUTIONS INDIA PRIVATE LIMITED	 CAT C 
7397	E24 GLAMOUR LIMITED	 CAT C 
7398	E2E RESEARCH SERVICES PRIVATE LIMITED	 CAT C 
7399	E2OPEN SOFTWARE INDIA PRIVATE LIMITED	 CAT C 
7400	EAGLE AIR SEA SERVICES PRIVATE LIMITED	 CAT C 
7401	EAGLE CONFERENCING PRIVATE LIMITED	 CAT C 
7402	EAGLE EXPRESS LOGISTICS INDIA LIMITED	 CAT C 
7403	EAGLE FLASK INDUSTRIES PRIVATE LIMITED	 CAT C 
7404	EAGLE HOME APPLIANCES PRIVATE LIMITED	 CAT C 
7405	EAGLE HUNTER SOLUTIONS LIMITED	 CAT C 
7406	EAGLE PHOTONICS PRIVATE LIMITED	 CAT C 
7407	EAGLE TECHNOLOGY RESOURCES PRIVATE LIMITED	 CAT C 
7408	EAGLE TRANS SHIPPING & LOGISTICS (INDIA) PRIVATE LIMITED	 CAT C 
7409	EAGLEBURGMANN KE PRIVATE LIMITED	 CAT C 
7410	EARTH TECHNOLOGY PRIVATE LIMITED	 CAT C 
7411	EAST BOUND TOURS AND TRAVELS PRIVATE LIMITED	 CAT C 
7412	EAST COAST DISTRIBUTORS PRIVATE LIMITED	 CAT C 
7413	EAST INDIA COMPANY (TRADING) PRIVATE LIMITED	 CAT C 
7414	EAST INDIA MINERALS LTD.	 CAT C 
7415	EAST INDIA PETROLEUM PVT LTD	 CAT C 
7416	EAST WEST ETHNIC FOODS PRIVATE LIMITED	 CAT C 
7417	EAST WEST FREIGHT CARRIERS LIMITED	 CAT C 
7418	EAST WIND FOOTWEAR COMPANY LIMITED	 CAT C 
7419	EASTERN BEARINGS PRIVATE LIMITED.	 CAT C 
7420	EASTERN CARGO CARRIERS (INDIA) P LTD	 CAT C 
7421	EASTERN CHEMICALS (MUMBAI) PRIVATE LIMITED	 CAT C 
7422	EASTERN ELECTROLYSER LIMITED	 CAT C 
7423	EASTERN EQUIPMENT & ENGINEERS PRIVATE LIMITED	 CAT C 
7424	EASTERN FINANCIERS LTD	 CAT C 
7425	EASTERN INDIA POWERTECH LIMITED	 CAT C 
7426	EASTERN INDIA SERVICES & MARKETING CO.LTD.	 CAT C 
7427	EASTERN MEDIA LIMITED	 CAT C 
7428	EASTERN PACIFIC SHIPPING (INDIA) PRIVATE LIMITED	 CAT C 
7429	EASTERN ROAD CARRIERS PRIVATE LIMITED	 CAT C 
7430	EASTERN SOFTWARE SYSTEMS PRIVATE LIMITED.	 CAT C 
7431	EASTERN TREADS LIMITED	 CAT C 
7432	EASTMAN INTERNATIONAL LIMITED	 CAT C 
7433	EASUN PRODUCTS OF INDIA PRIVATE LIMITED	 CAT C 
7434	EATINC FOOD & BEVERAGES PRIVATE LIMITED.	 CAT C 
7435	EATON FLUID POWER LIMITED	 CAT C 
7436	EATON POWER QUALITY PRIVATE LIMITED	 CAT C 
7437	EAU BATHING SOLUTIONS PRIVATE LIMITED	 CAT C 
7438	EBACO INDIA PRIVATE LIMITED	 CAT C 
7439	EBEN TELECOM PRIVATE LIMITED	 CAT C 
7440	EBIZNEEDS (INDIA) BUSINESS SOLUTIONS PRIVATE LIMITED	 CAT C 
7441	EBIZNET SOLUTIONS PRIVATE LIMITED	 CAT C 
7442	EBM-PAPST INDIA PRIVATE LIMITED	 CAT C 
7443	EBONY AUTOMOBILES PRIVATE LIMITED	 CAT C 
7444	EBORN CONSULTING PRIVATE LIMITED	 CAT C 
7445	EBREEZ SOFTWARE PRIVATE LIMITED	 CAT C 
7446	EBRO INDIA PRIVATE LIMITED	 CAT C 
7447	EBSAVVY INFOTECH PRIVATE LIMITED	 CAT C 
7448	EBZ SYSTEC INDIA PRIVATE LIMITED	 CAT C 
7449	EC GROUP DATASOFT PRIVATE LIMITED	 CAT C 
7450	ECAP EQUITIES LIMITED	 CAT C 
7451	ECARDS INDIA PRIVATE LIMITED	 CAT C 
7452	E-CELTIC CONSULTING SERVICES PRIVATE LIMITED	 CAT C 
7453	ECFY CONSULTING PRIVATE LIMITED	 CAT C 
7454	ECHIDNA SOFTWARE PRIVATE LIMITED	 CAT C 
7455	ECI TELECOM INDIA PRIVATE LIMITED	 CAT C 
7456	ECLIPSE COMBUSTION PRIVATE LIMITED	 CAT C 
7457	E-CLUB (VIZAG) PRIVATE LIMITED	 CAT C 
7458	ECO CEMENT INDIA LIMITED	 CAT C 
7459	ECOBLISS INDIA PRIVATE LIMITED	 CAT C 
7460	ECOFIRST SERVICES LIMITED	 CAT C 
7461	ECOINSIGHT BUILDING SOFTWARE SOLUTIONS PRIVATE LIMITED	 CAT C 
7462	ECOLIBRIUM ENERGY PRIVATE LIMITED	 CAT C 
7463	ECOLUTIONS OUTSOURCING PRIVATE LIMITED	 CAT C 
7464	ECOM GILL COFFEE TRADING PRIVATE LIMITED	 CAT C 
7465	ECONOSTO MIDEAST B. V.	 CAT C 
7466	ECOPACK INDIA PAPER CUP PRIVATE LIMITED	 CAT C 
7467	ECOREA & KURODA ELECTRIC INDIA PRIVATE LIMITED	 CAT C 
7468	ECS INFOSOLUTIONS PRIVATE LIMITED	 CAT C 
7469	ED VENTURES E-LEARNING PRIVATE LIMITED	 CAT C 
7470	EDAC ENGINEERING LIMITED	 CAT C 
7471	EDC CREATIVE TECHNOLOGY SOLUTIONS PRIVATE LIMITED	 CAT C 
7472	EDEL LAND LIMITED	 CAT C 
7473	EDELWEISS COMTRADE LIMITED	 CAT C 
7474	EDELWEISS INVESTMENT ADVISER LIMITED	 CAT C 
7475	EDEN MOTORS LIMITED	 CAT C 
7476	EDG CONSULTING ENGINEERS PRIVATE LIMITED	 CAT C 
7477	EDGETECH AIR SYSTEM PVT.LTD.	 CAT C 
7478	EDIFIXIO INDIA PRIVATE LIMITED	 CAT C 
7479	EDIFY TECHNOLOGIES INDIA PRIVATE LIMITED	 CAT C 
7480	EDR CONTINUOUS INFORMATION PRIVATE LIMITED	 CAT C 
7481	EDREAMS EDUSOFT PRIVATE LIMITED	 CAT C 
7482	EDREAMZ TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7483	EDS TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7484	EDUCARE INITIATIVES PRIVATE LIMITED	 CAT C 
7485	EDUCATIONAL INITIATIVES PVT LTD	 CAT C 
7486	EDUKITE LEARNING SERVICES PRIVATE LIMITED	 CAT C 
7487	EDURISER LEARNING SOLUTIONS PRIVATE LIMITED	 CAT C 
7488	EDUSYS SERVICES PRIVATE LIMITED	 CAT C 
7489	EDUTECH INDIA PRIVATE LIMITED	 CAT C 
7490	EDUTOR TECHNOLOGIES INDIA PRIVATE LIMITED	 CAT C 
7491	EDVANCE PRE-SCHOOLS PRIVATE LIMITED	 CAT C 
7492	EDVENTURE SOFTWARE PRIVATE LIMITED	 CAT C 
7493	EDWARDS INDIA PRIVATE LIMITED	 CAT C 
7494	EDWARDS LIFESCIENCES (INDIA) PRIVATE LIMITED	 CAT C 
7495	EDWISE CONSULTANTS PRIVATE LIMITED	 CAT C 
7496	EENADU TELEVISION PRIVATE LIMITED	 CAT C 
7497	EFFECTIVE ENGINEERS LIMITED	 CAT C 
7498	EFFONE TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7499	EFFTRONICS SYSTEMS PRIVATE LIMITED	 CAT C 
7500	EFFWA INFRA AND RESEARCH PVT LTD	 CAT C 
7501	EFKON INDIA PRIVATE LIMITED	 CAT C 
7502	EFLAIR MANAGEMENT SYSTEMS PRIVATE LIMITED	 CAT C 
7503	E-FUSIONSOFT TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7504	EG INNOVATIONS PRIVATE LIMITED	 CAT C 
7505	EG POWER ELECTRONICS (INDIA) PRIVATE LIMITED	 CAT C 
7506	EGAIN COMMUNICATIONS PRIVATE LIMITED	 CAT C 
7507	EGG COMMUNICATIONS PRIVATE LIMITED.	 CAT C 
7508	EGIS GEOPLAN PRIVATE LIMITED	 CAT C 
7509	EGIS INDIA CONSULTING ENGINEERS PRIVATE LIMITED	 CAT C 
7510	E-GITS INDIA PRIVATE LIMITED	 CAT C 
7511	EGON ZEHNDER INFORMATION AND RESEARCH SERVICES PRIVATE LIMITED	 CAT C 
7512	EGON ZEHNDER INTERNATIONAL PRIVATE LIMITED	 CAT C 
7513	EIDIKO SYSTEMS INTEGRATORS PRIVATE LIMITED	 CAT C 
7514	E-INFOTEK CONSULTING SOLUTIONS INDIA PRIVATE LIMITED	 CAT C 
7515	EION TELECOM PRIVATE LIMITED	 CAT C 
7516	EIQNETWORKS (INDIA) RESEARCH AND DEVELOPMENT PRIVATE LIMITED	 CAT C 
7517	EIRICH INDIA PRIVATE LIMITED	 CAT C 
7518	EIS TECHNOLOGIES PRIVATE LIMITED	 CAT C 
7519	EISAI PHARMACEUTICALS INDIA PRIVATE LIMITED	 CAT C 
7520	EISNERAMPER INDIA CONSULTANTS PVT LTD	 CAT C 
7521	EKA SOFTWARE SOLUTIONS PRIVATE LIMITED	 CAT C 
7522	EKATO INDIA PRIVATE LIMITED	 CAT C 
7523	EKK EAGLE PRODUCTS INDIA PRIVATE LIMITED	 CAT C 
7524	EKO INDIA FINANCIAL SERVICES PRIVATE LIMITED	 CAT C 
7525	EKTA HOUSING PRIVATE LIMITED	 CAT C 
7526	EKTA PARKSVILLE HOMES PRIVATE LIMITED	 CAT C 
7527	EL AL ISREAL AIRLINES LIMITED	 CAT C 
7528	ELAN PROFESSIONAL APPLIANCES PRIVATE LIMITED	 CAT C 
